Date,Country,Region,Confirmed,Deaths,Recovered
2020-01-24,United States of America,Mississippi,0,0,0
2020-01-24,United States of America,Montana,0,0,0
2020-01-24,United States of America,North Carolina,0,0,0
2020-01-24,United States of America,North Dakota,0,0,0
2020-01-24,United States of America,Nebraska,0,0,0
2020-01-24,United States of America,New Hampshire,0,0,0
2020-01-24,United States of America,New Jersey,0,0,0
2020-01-24,United States of America,New Mexico,0,0,0
2020-01-24,United States of America,Nevada,0,0,0
2020-01-24,United States of America,New York,0,0,0
2020-01-24,United States of America,Ohio,0,0,0
2020-01-24,United States of America,Oklahoma,0,0,0
2020-01-24,United States of America,Oregon,0,0,0
2020-01-24,United States of America,OR ,0,0,0
2020-01-24,United States of America,Pennsylvania,0,0,0
2020-01-24,United States of America,Rhode Island,0,0,0
2020-01-24,United States of America,South Carolina,0,0,0
2020-01-24,United States of America,South Dakota,0,0,0
2020-01-24,United States of America,Tennessee,0,0,0
2020-01-24,United States of America,Texas,0,0,0
2020-01-24,United States of America,Utah,0,0,0
2020-01-24,United States of America,Virginia,0,0,0
2020-01-24,United States of America,Vermont,0,0,0
2020-01-24,United States of America,Washington,1,0,0
2020-01-24,United States of America,Wisconsin,0,0,0
2020-01-24,United States of America,West Virginia,0,0,0
2020-01-24,United States of America,Wyoming,0,0,0
2020-01-24,Holy See,,0,0,0
2020-01-24,Vietnam,,2,0,0
2020-01-24,South Africa,,0,0,0
2020-01-25,??,Diamond Princess,0,0,0
2020-01-25,Andorra,,0,0,0
2020-01-25,United Arab Emirates,,0,0,0
2020-01-25,Afghanistan,,0,0,0
2020-01-25,Antigua and Barbuda,,0,0,0
2020-01-25,Albania,,0,0,0
2020-01-25,Armenia,,0,0,0
2020-01-25,Argentina,,0,0,0
2020-01-25,Austria,,0,0,0
2020-01-25,Australia,Australian Capital Territory,0,0,0
2020-01-25,Australia,From Diamond Princess,0,0,0
2020-01-25,Australia,New South Wales,0,0,0
2020-01-25,Australia,Northern Territory,0,0,0
2020-01-25,Australia,Queensland,0,0,0
2020-01-25,Australia,South Australia,0,0,0
2020-01-25,Australia,Tasmania,0,0,0
2020-01-25,Australia,Victoria,0,0,0
2020-01-25,Australia,Western Australia,0,0,0
2020-01-25,Aruba,,0,0,0
2020-01-25,Azerbaijan,,0,0,0
2020-01-25,Bosnia and Herzegovina,,0,0,0
2020-01-25,Bangladesh,,0,0,0
2020-01-25,Belgium,,0,0,0
2020-01-25,Burkina Faso,,0,0,0
2020-01-25,Bulgaria,,0,0,0
2020-01-25,Bahrain,,0,0,0
2020-01-25,Brunei Darussalam,,0,0,0
2020-01-25,Bolivia,,0,0,0
2020-01-25,Brazil,,0,0,0
2020-01-25,Bhutan,,0,0,0
2020-01-25,Belarus,,0,0,0
2020-01-25,Canada,Alberta,0,0,0
2020-01-25,Canada,British Columbia,0,0,0
2020-01-25,Canada,Grand Princess,0,0,0
2020-01-25,Canada,Manitoba,0,0,0
2020-01-25,Canada,New Brunswick,0,0,0
2020-01-25,Canada,Ontario,0,0,0
2020-01-25,Canada,Quebec,0,0,0
2020-01-25,Canada,Saskatchewan,0,0,0
2020-01-25,Congo,,0,0,0
2020-01-25,Switzerland,,0,0,0
2020-01-25,Côte d'Ivoire,,0,0,0
2020-01-25,Chile,,0,0,0
2020-01-25,Cameroon,,0,0,0
2020-01-25,China,Anhui,39,0,0
2020-01-25,China,Beijing,41,0,2
2020-01-25,China,Chongqing,57,0,0
2020-01-25,China,Fujian,18,0,0
2020-01-25,China,Gansu,4,0,0
2020-01-25,China,Guangdong,78,0,2
2020-01-25,China,Guangxi,23,0,0
2020-01-25,China,Guizhou,4,0,0
2020-01-25,China,Hainan,19,0,0
2020-01-25,China,Hebei,8,1,0
2020-01-25,China,Heilongjiang,9,1,0
2020-01-25,China,Henan,32,0,0
2020-01-25,China,Hong Kong,5,0,0
2020-01-25,China,Hubei,761,40,32
2020-01-25,China,Hunan,43,0,0
2020-01-25,China,Inner Mongolia,7,0,0
2020-01-25,China,Jiangsu,18,0,1
2020-01-25,China,Jiangxi,18,0,0
2020-01-25,China,Jilin,4,0,0
2020-01-25,China,Liaoning,17,0,0
2020-01-25,China,Macau,2,0,0
2020-01-25,China,Ningxia,3,0,0
2020-01-25,China,Qinghai,1,0,0
2020-01-25,China,Shaanxi,15,0,0
2020-01-25,China,Shandong,27,0,0
2020-01-25,China,Shanghai,33,0,1
2020-01-25,China,Shanxi,6,0,0
2020-01-25,China,Sichuan,28,0,0
2020-01-25,China,Tianjin,10,0,0
2020-01-25,China,Tibet,0,0,0
2020-01-25,China,Xinjiang,3,0,0
2020-01-25,China,Yunnan,11,0,0
2020-01-25,China,Zhejiang,62,0,1
2020-01-25,Colombia,,0,0,0
2020-01-25,Costa Rica,,0,0,0
2020-01-25,Cuba,,0,0,0
2020-01-25,Cyprus,,0,0,0
2020-01-25,Czechia,,0,0,0
2020-01-25,Germany,,0,0,0
2020-01-25,Denmark,Denmark,0,0,0
2020-01-25,Denmark,Faroe Islands,0,0,0
2020-01-25,Dominican Republic,,0,0,0
2020-01-25,Algeria,,0,0,0
2020-01-25,Ecuador,,0,0,0
2020-01-25,Estonia,,0,0,0
2020-01-25,Egypt,,0,0,0
2020-01-25,Spain,,0,0,0
2020-01-25,Ethiopia,,0,0,0
2020-01-25,Finland,,0,0,0
2020-01-25,France,France,3,0,0
2020-01-25,France,French Polynesia,0,0,0
2020-01-25,France,Saint Barthelemy,0,0,0
2020-01-25,France,St Martin,0,0,0
2020-01-25,Georgia,,0,0,0
2020-01-25,French Guiana,,0,0,0
2020-01-25,Guinea,,0,0,0
2020-01-25,Guadeloupe,,0,0,0
2020-01-25,Greece,,0,0,0
2020-01-25,Guyana,,0,0,0
2020-01-25,Honduras,,0,0,0
2020-01-25,Croatia,,0,0,0
2020-01-25,Hungary,,0,0,0
2020-01-25,Indonesia,,0,0,0
2020-01-25,Ireland,,0,0,0
2020-01-25,Israel,,0,0,0
2020-01-25,India,,0,0,0
2020-01-25,Iraq,,0,0,0
2020-01-25,Iran,,0,0,0
2020-01-25,Iceland,,0,0,0
2020-01-25,Italy,,0,0,0
2020-01-25,Jamaica,,0,0,0
2020-01-25,Jordan,,0,0,0
2020-01-25,Japan,,2,0,0
2020-01-25,Kenya,,0,0,0
2020-01-25,Cambodia,,0,0,0
2020-01-25,Korea,,2,0,0
2020-01-25,Kuwait,,0,0,0
2020-01-25,Cayman Islands,,0,0,0
2020-01-25,Kazakhstan,,0,0,0
2020-01-25,Lebanon,,0,0,0
2020-01-25,Liechtenstein,,0,0,0
2020-01-25,Sri Lanka,,0,0,0
2020-01-25,Lithuania,,0,0,0
2020-01-25,Luxembourg,,0,0,0
2020-01-25,Latvia,,0,0,0
2020-01-25,Morocco,,0,0,0
2020-01-25,Monaco,,0,0,0
2020-01-25,Moldova,,0,0,0
2020-01-25,North Macedonia,,0,0,0
2020-01-25,Mongolia,,0,0,0
2020-01-25,Martinique,,0,0,0
2020-01-25,Malta,,0,0,0
2020-01-25,Maldives,,0,0,0
2020-01-25,Mexico,,0,0,0
2020-01-25,Malaysia,,3,0,0
2020-01-25,Nigeria,,0,0,0
2020-01-25,Netherlands,,0,0,0
2020-01-25,Norway,,0,0,0
2020-01-25,Nepal,,1,0,0
2020-01-25,New Zealand,,0,0,0
2020-01-25,Oman,,0,0,0
2020-01-25,Panama,,0,0,0
2020-01-25,Peru,,0,0,0
2020-01-25,Philippines,,0,0,0
2020-01-25,Pakistan,,0,0,0
2020-01-25,Poland,,0,0,0
2020-01-25,Portugal,,0,0,0
2020-01-25,Paraguay,,0,0,0
2020-01-25,Qatar,,0,0,0
2020-01-25,Réunion,,0,0,0
2020-01-25,Romania,,0,0,0
2020-01-25,Serbia,,0,0,0
2020-01-25,Russian Federation,,0,0,0
2020-01-25,Saudi Arabia,,0,0,0
2020-01-25,Sudan,,0,0,0
2020-01-25,Sweden,,0,0,0
2020-01-25,Singapore,,3,0,0
2020-01-25,Slovenia,,0,0,0
2020-01-25,Slovakia,,0,0,0
2020-01-25,San Marino,,0,0,0
2020-01-25,Senegal,,0,0,0
2020-01-25,Togo,,0,0,0
2020-01-25,Thailand,,7,0,0
2020-01-25,Tunisia,,0,0,0
2020-01-25,Turkey,,0,0,0
2020-01-25,Taiwan,,3,0,0
2020-01-25,Ukraine,,0,0,0
2020-01-25,UK,Channel Islands,0,0,0
2020-01-25,UK,Gibraltar,0,0,0
2020-01-25,UK,United Kingdom,0,0,0
2020-01-25,United States of America,Alaska,0,0,0
2020-01-25,United States of America,Alabama,0,0,0
2020-01-25,United States of America,Arkansas,0,0,0
2020-01-25,United States of America,Arizona,0,0,0
2020-01-25,United States of America,California,0,0,0
2020-01-25,United States of America,Colorado,0,0,0
2020-01-25,United States of America,Connecticut,0,0,0
2020-01-25,United States of America,District of Columbia,0,0,0
2020-01-25,United States of America,Delaware,0,0,0
2020-01-25,United States of America,Diamond Princess,0,0,0
2020-01-25,United States of America,Florida,0,0,0
2020-01-25,United States of America,Georgia,0,0,0
2020-01-25,United States of America,Grand Princess,0,0,0
2020-01-25,United States of America,Hawaii,0,0,0
2020-01-25,United States of America,Iowa,0,0,0
2020-01-25,United States of America,Idaho,0,0,0
2020-01-25,United States of America,Illinois,1,0,0
2020-01-25,United States of America,Indiana,0,0,0
2020-01-25,United States of America,Kansas,0,0,0
2020-01-25,United States of America,Kentucky,0,0,0
2020-01-25,United States of America,Louisiana,0,0,0
2020-01-25,United States of America,Massachusetts,0,0,0
2020-01-25,United States of America,Maryland,0,0,0
2020-01-25,United States of America,Maine,0,0,0
2020-01-25,United States of America,Michigan,0,0,0
2020-01-25,United States of America,Minnesota,0,0,0
2020-01-25,United States of America,Missouri,0,0,0
2020-01-25,United States of America,Mississippi,0,0,0
2020-01-25,United States of America,Montana,0,0,0
2020-01-25,United States of America,North Carolina,0,0,0
2020-01-25,United States of America,North Dakota,0,0,0
2020-01-25,United States of America,Nebraska,0,0,0
2020-01-25,United States of America,New Hampshire,0,0,0
2020-01-25,United States of America,New Jersey,0,0,0
2020-01-25,United States of America,New Mexico,0,0,0
2020-01-25,United States of America,Nevada,0,0,0
2020-01-25,United States of America,New York,0,0,0
2020-01-25,United States of America,Ohio,0,0,0
2020-01-25,United States of America,Oklahoma,0,0,0
2020-01-25,United States of America,Oregon,0,0,0
2020-01-25,United States of America,OR ,0,0,0
2020-01-25,United States of America,Pennsylvania,0,0,0
2020-01-25,United States of America,Rhode Island,0,0,0
2020-01-25,United States of America,South Carolina,0,0,0
2020-01-25,United States of America,South Dakota,0,0,0
2020-01-25,United States of America,Tennessee,0,0,0
2020-01-25,United States of America,Texas,0,0,0
2020-01-25,United States of America,Utah,0,0,0
2020-01-25,United States of America,Virginia,0,0,0
2020-01-25,United States of America,Vermont,0,0,0
2020-01-25,United States of America,Washington,1,0,0
2020-01-25,United States of America,Wisconsin,0,0,0
2020-01-25,United States of America,West Virginia,0,0,0
2020-01-25,United States of America,Wyoming,0,0,0
2020-01-25,Holy See,,0,0,0
2020-01-25,Vietnam,,2,0,0
2020-01-25,South Africa,,0,0,0
2020-01-26,??,Diamond Princess,0,0,0
2020-01-26,Andorra,,0,0,0
2020-01-26,United Arab Emirates,,0,0,0
2020-01-26,Afghanistan,,0,0,0
2020-01-26,Antigua and Barbuda,,0,0,0
2020-01-26,Albania,,0,0,0
2020-01-26,Armenia,,0,0,0
2020-01-26,Argentina,,0,0,0
2020-01-26,Austria,,0,0,0
2020-01-26,Australia,Australian Capital Territory,0,0,0
2020-01-26,Australia,From Diamond Princess,0,0,0
2020-01-26,Australia,New South Wales,3,0,0
2020-01-26,Australia,Northern Territory,0,0,0
2020-01-26,Australia,Queensland,0,0,0
2020-01-26,Australia,South Australia,0,0,0
2020-01-26,Australia,Tasmania,0,0,0
2020-01-26,Australia,Victoria,1,0,0
2020-01-26,Australia,Western Australia,0,0,0
2020-01-26,Aruba,,0,0,0
2020-01-26,Azerbaijan,,0,0,0
2020-01-26,Bosnia and Herzegovina,,0,0,0
2020-01-26,Bangladesh,,0,0,0
2020-01-26,Belgium,,0,0,0
2020-01-26,Burkina Faso,,0,0,0
2020-01-26,Bulgaria,,0,0,0
2020-01-26,Bahrain,,0,0,0
2020-01-26,Brunei Darussalam,,0,0,0
2020-01-26,Bolivia,,0,0,0
2020-01-26,Brazil,,0,0,0
2020-01-26,Bhutan,,0,0,0
2020-01-26,Belarus,,0,0,0
2020-01-26,Canada,Alberta,0,0,0
2020-01-26,Canada,British Columbia,0,0,0
2020-01-26,Canada,Grand Princess,0,0,0
2020-01-26,Canada,Manitoba,0,0,0
2020-01-26,Canada,New Brunswick,0,0,0
2020-01-26,Canada,Ontario,1,0,0
2020-01-26,Canada,Quebec,0,0,0
2020-01-26,Canada,Saskatchewan,0,0,0
2020-01-26,Congo,,0,0,0
2020-01-26,Switzerland,,0,0,0
2020-01-26,Côte d'Ivoire,,0,0,0
2020-01-26,Chile,,0,0,0
2020-01-26,Cameroon,,0,0,0
2020-01-26,China,Anhui,60,0,0
2020-01-26,China,Beijing,68,0,2
2020-01-26,China,Chongqing,75,0,0
2020-01-26,China,Fujian,35,0,0
2020-01-26,China,Gansu,7,0,0
2020-01-26,China,Guangdong,111,0,2
2020-01-26,China,Guangxi,36,0,0
2020-01-26,China,Guizhou,5,0,0
2020-01-26,China,Hainan,22,0,0
2020-01-26,China,Hebei,13,1,0
2020-01-26,China,Heilongjiang,15,1,0
2020-01-26,China,Henan,83,1,0
2020-01-26,China,Hong Kong,8,0,0
2020-01-26,China,Hubei,1058,52,42
2020-01-26,China,Hunan,69,0,0
2020-01-26,China,Inner Mongolia,7,0,0
2020-01-26,China,Jiangsu,33,0,1
2020-01-26,China,Jiangxi,36,0,0
2020-01-26,China,Jilin,4,0,0
2020-01-26,China,Liaoning,21,0,0
2020-01-26,China,Macau,5,0,0
2020-01-26,China,Ningxia,4,0,0
2020-01-26,China,Qinghai,1,0,0
2020-01-26,China,Shaanxi,22,0,0
2020-01-26,China,Shandong,46,0,0
2020-01-26,China,Shanghai,40,1,1
2020-01-26,China,Shanxi,9,0,0
2020-01-26,China,Sichuan,44,0,0
2020-01-26,China,Tianjin,14,0,0
2020-01-26,China,Tibet,0,0,0
2020-01-26,China,Xinjiang,4,0,0
2020-01-26,China,Yunnan,16,0,0
2020-01-26,China,Zhejiang,104,0,1
2020-01-26,Colombia,,0,0,0
2020-01-26,Costa Rica,,0,0,0
2020-01-26,Cuba,,0,0,0
2020-01-26,Cyprus,,0,0,0
2020-01-26,Czechia,,0,0,0
2020-01-26,Germany,,0,0,0
2020-01-26,Denmark,Denmark,0,0,0
2020-01-26,Denmark,Faroe Islands,0,0,0
2020-01-26,Dominican Republic,,0,0,0
2020-01-26,Algeria,,0,0,0
2020-01-26,Ecuador,,0,0,0
2020-01-26,Estonia,,0,0,0
2020-01-26,Egypt,,0,0,0
2020-01-26,Spain,,0,0,0
2020-01-26,Ethiopia,,0,0,0
2020-01-26,Finland,,0,0,0
2020-01-26,France,France,3,0,0
2020-01-26,France,French Polynesia,0,0,0
2020-01-26,France,Saint Barthelemy,0,0,0
2020-01-26,France,St Martin,0,0,0
2020-01-26,Georgia,,0,0,0
2020-01-26,French Guiana,,0,0,0
2020-01-26,Guinea,,0,0,0
2020-01-26,Guadeloupe,,0,0,0
2020-01-26,Greece,,0,0,0
2020-01-26,Guyana,,0,0,0
2020-01-26,Honduras,,0,0,0
2020-01-26,Croatia,,0,0,0
2020-01-26,Hungary,,0,0,0
2020-01-26,Indonesia,,0,0,0
2020-01-26,Ireland,,0,0,0
2020-01-26,Israel,,0,0,0
2020-01-26,India,,0,0,0
2020-01-26,Iraq,,0,0,0
2020-01-26,Iran,,0,0,0
2020-01-26,Iceland,,0,0,0
2020-01-26,Italy,,0,0,0
2020-01-26,Jamaica,,0,0,0
2020-01-26,Jordan,,0,0,0
2020-01-26,Japan,,4,0,1
2020-01-26,Kenya,,0,0,0
2020-01-26,Cambodia,,0,0,0
2020-01-26,Korea,,3,0,0
2020-01-26,Kuwait,,0,0,0
2020-01-26,Cayman Islands,,0,0,0
2020-01-26,Kazakhstan,,0,0,0
2020-01-26,Lebanon,,0,0,0
2020-01-26,Liechtenstein,,0,0,0
2020-01-26,Sri Lanka,,0,0,0
2020-01-26,Lithuania,,0,0,0
2020-01-26,Luxembourg,,0,0,0
2020-01-26,Latvia,,0,0,0
2020-01-26,Morocco,,0,0,0
2020-01-26,Monaco,,0,0,0
2020-01-26,Moldova,,0,0,0
2020-01-26,North Macedonia,,0,0,0
2020-01-26,Mongolia,,0,0,0
2020-01-26,Martinique,,0,0,0
2020-01-26,Malta,,0,0,0
2020-01-26,Maldives,,0,0,0
2020-01-26,Mexico,,0,0,0
2020-01-26,Malaysia,,4,0,0
2020-01-26,Nigeria,,0,0,0
2020-01-26,Netherlands,,0,0,0
2020-01-26,Norway,,0,0,0
2020-01-26,Nepal,,1,0,0
2020-01-26,New Zealand,,0,0,0
2020-01-26,Oman,,0,0,0
2020-01-26,Panama,,0,0,0
2020-01-26,Peru,,0,0,0
2020-01-26,Philippines,,0,0,0
2020-01-26,Pakistan,,0,0,0
2020-01-26,Poland,,0,0,0
2020-01-26,Portugal,,0,0,0
2020-01-26,Paraguay,,0,0,0
2020-01-26,Qatar,,0,0,0
2020-01-26,Réunion,,0,0,0
2020-01-26,Romania,,0,0,0
2020-01-26,Serbia,,0,0,0
2020-01-26,Russian Federation,,0,0,0
2020-01-26,Saudi Arabia,,0,0,0
2020-01-26,Sudan,,0,0,0
2020-01-26,Sweden,,0,0,0
2020-01-26,Singapore,,4,0,0
2020-01-26,Slovenia,,0,0,0
2020-01-26,Slovakia,,0,0,0
2020-01-26,San Marino,,0,0,0
2020-01-26,Senegal,,0,0,0
2020-01-26,Togo,,0,0,0
2020-01-26,Thailand,,8,0,2
2020-01-26,Tunisia,,0,0,0
2020-01-26,Turkey,,0,0,0
2020-01-26,Taiwan,,4,0,0
2020-01-26,Ukraine,,0,0,0
2020-01-26,UK,Channel Islands,0,0,0
2020-01-26,UK,Gibraltar,0,0,0
2020-01-26,UK,United Kingdom,0,0,0
2020-01-26,United States of America,Alaska,0,0,0
2020-01-26,United States of America,Alabama,0,0,0
2020-01-26,United States of America,Arkansas,0,0,0
2020-01-26,United States of America,Arizona,1,0,0
2020-01-26,United States of America,California,2,0,0
2020-01-26,United States of America,Colorado,0,0,0
2020-01-26,United States of America,Connecticut,0,0,0
2020-01-26,United States of America,District of Columbia,0,0,0
2020-01-26,United States of America,Delaware,0,0,0
2020-01-26,United States of America,Diamond Princess,0,0,0
2020-01-26,United States of America,Florida,0,0,0
2020-01-26,United States of America,Georgia,0,0,0
2020-01-26,United States of America,Grand Princess,0,0,0
2020-01-26,United States of America,Hawaii,0,0,0
2020-01-26,United States of America,Iowa,0,0,0
2020-01-26,United States of America,Idaho,0,0,0
2020-01-26,United States of America,Illinois,1,0,0
2020-01-26,United States of America,Indiana,0,0,0
2020-01-26,United States of America,Kansas,0,0,0
2020-01-26,United States of America,Kentucky,0,0,0
2020-01-26,United States of America,Louisiana,0,0,0
2020-01-26,United States of America,Massachusetts,0,0,0
2020-01-26,United States of America,Maryland,0,0,0
2020-01-26,United States of America,Maine,0,0,0
2020-01-26,United States of America,Michigan,0,0,0
2020-01-26,United States of America,Minnesota,0,0,0
2020-01-26,United States of America,Missouri,0,0,0
2020-01-26,United States of America,Mississippi,0,0,0
2020-01-26,United States of America,Montana,0,0,0
2020-01-26,United States of America,North Carolina,0,0,0
2020-01-26,United States of America,North Dakota,0,0,0
2020-01-26,United States of America,Nebraska,0,0,0
2020-01-26,United States of America,New Hampshire,0,0,0
2020-01-26,United States of America,New Jersey,0,0,0
2020-01-26,United States of America,New Mexico,0,0,0
2020-01-26,United States of America,Nevada,0,0,0
2020-01-26,United States of America,New York,0,0,0
2020-01-26,United States of America,Ohio,0,0,0
2020-01-26,United States of America,Oklahoma,0,0,0
2020-01-26,United States of America,Oregon,0,0,0
2020-01-26,United States of America,OR ,0,0,0
2020-01-26,United States of America,Pennsylvania,0,0,0
2020-01-26,United States of America,Rhode Island,0,0,0
2020-01-26,United States of America,South Carolina,0,0,0
2020-01-26,United States of America,South Dakota,0,0,0
2020-01-26,United States of America,Tennessee,0,0,0
2020-01-26,United States of America,Texas,0,0,0
2020-01-26,United States of America,Utah,0,0,0
2020-01-26,United States of America,Virginia,0,0,0
2020-01-26,United States of America,Vermont,0,0,0
2020-01-26,United States of America,Washington,1,0,0
2020-01-26,United States of America,Wisconsin,0,0,0
2020-01-26,United States of America,West Virginia,0,0,0
2020-01-26,United States of America,Wyoming,0,0,0
2020-01-26,Holy See,,0,0,0
2020-01-26,Vietnam,,2,0,0
2020-01-26,South Africa,,0,0,0
2020-01-27,??,Diamond Princess,0,0,0
2020-01-27,Andorra,,0,0,0
2020-01-27,United Arab Emirates,,0,0,0
2020-01-27,Afghanistan,,0,0,0
2020-01-27,Antigua and Barbuda,,0,0,0
2020-01-27,Albania,,0,0,0
2020-01-27,Armenia,,0,0,0
2020-01-27,Argentina,,0,0,0
2020-01-27,Austria,,0,0,0
2020-01-27,Australia,Australian Capital Territory,0,0,0
2020-01-27,Australia,From Diamond Princess,0,0,0
2020-01-27,Australia,New South Wales,4,0,0
2020-01-27,Australia,Northern Territory,0,0,0
2020-01-27,Australia,Queensland,0,0,0
2020-01-27,Australia,South Australia,0,0,0
2020-01-27,Australia,Tasmania,0,0,0
2020-01-27,Australia,Victoria,1,0,0
2020-01-27,Australia,Western Australia,0,0,0
2020-01-27,Aruba,,0,0,0
2020-01-27,Azerbaijan,,0,0,0
2020-01-27,Bosnia and Herzegovina,,0,0,0
2020-01-27,Bangladesh,,0,0,0
2020-01-27,Belgium,,0,0,0
2020-01-27,Burkina Faso,,0,0,0
2020-01-27,Bulgaria,,0,0,0
2020-01-27,Bahrain,,0,0,0
2020-01-27,Brunei Darussalam,,0,0,0
2020-01-27,Bolivia,,0,0,0
2020-01-27,Brazil,,0,0,0
2020-01-27,Bhutan,,0,0,0
2020-01-27,Belarus,,0,0,0
2020-01-27,Canada,Alberta,0,0,0
2020-01-27,Canada,British Columbia,0,0,0
2020-01-27,Canada,Grand Princess,0,0,0
2020-01-27,Canada,Manitoba,0,0,0
2020-01-27,Canada,New Brunswick,0,0,0
2020-01-27,Canada,Ontario,1,0,0
2020-01-27,Canada,Quebec,0,0,0
2020-01-27,Canada,Saskatchewan,0,0,0
2020-01-27,Congo,,0,0,0
2020-01-27,Switzerland,,0,0,0
2020-01-27,Côte d'Ivoire,,0,0,0
2020-01-27,Chile,,0,0,0
2020-01-27,Cameroon,,0,0,0
2020-01-27,China,Anhui,70,0,0
2020-01-27,China,Beijing,80,1,2
2020-01-27,China,Chongqing,110,0,0
2020-01-27,China,Fujian,59,0,0
2020-01-27,China,Gansu,14,0,0
2020-01-27,China,Guangdong,151,0,4
2020-01-27,China,Guangxi,46,0,0
2020-01-27,China,Guizhou,7,0,0
2020-01-27,China,Hainan,33,1,0
2020-01-27,China,Hebei,18,1,0
2020-01-27,China,Heilongjiang,21,1,0
2020-01-27,China,Henan,128,1,0
2020-01-27,China,Hong Kong,8,0,0
2020-01-27,China,Hubei,1423,76,45
2020-01-27,China,Hunan,100,0,0
2020-01-27,China,Inner Mongolia,11,0,0
2020-01-27,China,Jiangsu,47,0,1
2020-01-27,China,Jiangxi,72,0,2
2020-01-27,China,Jilin,6,0,0
2020-01-27,China,Liaoning,27,0,0
2020-01-27,China,Macau,6,0,0
2020-01-27,China,Ningxia,7,0,0
2020-01-27,China,Qinghai,6,0,0
2020-01-27,China,Shaanxi,35,0,0
2020-01-27,China,Shandong,75,0,0
2020-01-27,China,Shanghai,53,1,3
2020-01-27,China,Shanxi,13,0,0
2020-01-27,China,Sichuan,69,0,0
2020-01-27,China,Tianjin,23,0,0
2020-01-27,China,Tibet,0,0,0
2020-01-27,China,Xinjiang,5,0,0
2020-01-27,China,Yunnan,26,0,0
2020-01-27,China,Zhejiang,128,0,1
2020-01-27,Colombia,,0,0,0
2020-01-27,Costa Rica,,0,0,0
2020-01-27,Cuba,,0,0,0
2020-01-27,Cyprus,,0,0,0
2020-01-27,Czechia,,0,0,0
2020-01-27,Germany,,1,0,0
2020-01-27,Denmark,Denmark,0,0,0
2020-01-27,Denmark,Faroe Islands,0,0,0
2020-01-27,Dominican Republic,,0,0,0
2020-01-27,Algeria,,0,0,0
2020-01-27,Ecuador,,0,0,0
2020-01-27,Estonia,,0,0,0
2020-01-27,Egypt,,0,0,0
2020-01-27,Spain,,0,0,0
2020-01-27,Ethiopia,,0,0,0
2020-01-27,Finland,,0,0,0
2020-01-27,France,France,3,0,0
2020-01-27,France,French Polynesia,0,0,0
2020-01-27,France,Saint Barthelemy,0,0,0
2020-01-27,France,St Martin,0,0,0
2020-01-27,Georgia,,0,0,0
2020-01-27,French Guiana,,0,0,0
2020-01-27,Guinea,,0,0,0
2020-01-27,Guadeloupe,,0,0,0
2020-01-27,Greece,,0,0,0
2020-01-27,Guyana,,0,0,0
2020-01-27,Honduras,,0,0,0
2020-01-27,Croatia,,0,0,0
2020-01-27,Hungary,,0,0,0
2020-01-27,Indonesia,,0,0,0
2020-01-27,Ireland,,0,0,0
2020-01-27,Israel,,0,0,0
2020-01-27,India,,0,0,0
2020-01-27,Iraq,,0,0,0
2020-01-27,Iran,,0,0,0
2020-01-27,Iceland,,0,0,0
2020-01-27,Italy,,0,0,0
2020-01-27,Jamaica,,0,0,0
2020-01-27,Jordan,,0,0,0
2020-01-27,Japan,,4,0,1
2020-01-27,Kenya,,0,0,0
2020-01-27,Cambodia,,1,0,0
2020-01-27,Korea,,4,0,0
2020-01-27,Kuwait,,0,0,0
2020-01-27,Cayman Islands,,0,0,0
2020-01-27,Kazakhstan,,0,0,0
2020-01-27,Lebanon,,0,0,0
2020-01-27,Liechtenstein,,0,0,0
2020-01-27,Sri Lanka,,1,0,0
2020-01-27,Lithuania,,0,0,0
2020-01-27,Luxembourg,,0,0,0
2020-01-27,Latvia,,0,0,0
2020-01-27,Morocco,,0,0,0
2020-01-27,Monaco,,0,0,0
2020-01-27,Moldova,,0,0,0
2020-01-27,North Macedonia,,0,0,0
2020-01-27,Mongolia,,0,0,0
2020-01-27,Martinique,,0,0,0
2020-01-27,Malta,,0,0,0
2020-01-27,Maldives,,0,0,0
2020-01-27,Mexico,,0,0,0
2020-01-27,Malaysia,,4,0,0
2020-01-27,Nigeria,,0,0,0
2020-01-27,Netherlands,,0,0,0
2020-01-27,Norway,,0,0,0
2020-01-27,Nepal,,1,0,0
2020-01-27,New Zealand,,0,0,0
2020-01-27,Oman,,0,0,0
2020-01-27,Panama,,0,0,0
2020-01-27,Peru,,0,0,0
2020-01-27,Philippines,,0,0,0
2020-01-27,Pakistan,,0,0,0
2020-01-27,Poland,,0,0,0
2020-01-27,Portugal,,0,0,0
2020-01-27,Paraguay,,0,0,0
2020-01-27,Qatar,,0,0,0
2020-01-27,Réunion,,0,0,0
2020-01-27,Romania,,0,0,0
2020-01-27,Serbia,,0,0,0
2020-01-27,Russian Federation,,0,0,0
2020-01-27,Saudi Arabia,,0,0,0
2020-01-27,Sudan,,0,0,0
2020-01-27,Sweden,,0,0,0
