date,new_confirmed,new_deceased,total_confirmed,total_deceased,key
2020-01-09,0,0,0,0,AM
2020-01-10,0,0,0,0,AM
2020-01-11,0,0,0,0,AM
2020-01-12,0,0,0,0,AM
2020-01-13,0,0,0,0,AM
2020-01-14,0,0,0,0,AM
2020-01-15,0,0,0,0,AM
2020-01-16,0,0,0,0,AM
2020-01-17,0,0,0,0,AM
2020-01-18,0,0,0,0,AM
2020-01-19,0,0,0,0,AM
2020-01-20,0,0,0,0,AM
2020-01-21,0,0,0,0,AM
2020-01-22,0,0,0,0,AM
2020-01-23,0,0,0,0,AM
2020-01-24,0,0,0,0,AM
2020-01-25,0,0,0,0,AM
2020-01-26,0,0,0,0,AM
2020-01-27,0,0,0,0,AM
2020-01-28,0,0,0,0,AM
2020-01-29,0,0,0,0,AM
2020-01-30,0,0,0,0,AM
2020-01-31,0,0,0,0,AM
2020-02-01,0,0,0,0,AM
2020-02-02,0,0,0,0,AM
2020-02-03,0,0,0,0,AM
2020-02-04,0,0,0,0,AM
2020-02-05,0,0,0,0,AM
2020-02-06,0,0,0,0,AM
2020-02-07,0,0,0,0,AM
2020-02-08,0,0,0,0,AM
2020-02-09,0,0,0,0,AM
2020-02-10,0,0,0,0,AM
2020-02-11,0,0,0,0,AM
2020-02-12,0,0,0,0,AM
2020-02-13,0,0,0,0,AM
2020-02-14,0,0,0,0,AM
2020-02-15,0,0,0,0,AM
2020-02-16,0,0,0,0,AM
2020-02-17,0,0,0,0,AM
2020-02-18,0,0,0,0,AM
2020-02-19,0,0,0,0,AM
2020-02-20,0,0,0,0,AM
2020-02-21,0,0,0,0,AM
2020-02-22,0,0,0,0,AM
2020-02-23,0,0,0,0,AM
2020-02-24,0,0,0,0,AM
2020-02-25,0,0,0,0,AM
2020-02-26,0,0,0,0,AM
2020-02-27,0,0,0,0,AM
2020-02-28,0,0,0,0,AM
2020-02-29,1,0,1,0,AM
2020-03-01,0,0,1,0,AM
2020-03-11,3,0,4,0,AM
2020-03-12,2,0,6,0,AM
2020-03-13,7,0,13,0,AM
2020-03-14,7,0,20,0,AM
2020-03-15,10,0,30,0,AM
2020-03-16,22,0,52,0,AM
2020-03-17,26,0,78,0,AM
2020-03-18,37,0,115,0,AM
2020-03-19,7,0,122,0,AM
2020-03-20,14,0,136,0,AM
2020-03-21,24,0,160,0,AM
2020-03-22,30,0,190,0,AM
2020-03-23,4,0,194,0,AM
2020-03-24,71,0,265,0,AM
2020-03-25,25,0,290,0,AM
2020-03-26,39,1,329,1,AM
2020-03-27,43,0,372,1,AM
2020-03-28,52,2,424,3,AM
2020-03-29,0,0,424,3,AM
2020-03-30,58,0,482,3,AM
2020-03-31,50,0,532,3,AM
2020-04-01,39,0,571,3,AM
2020-04-02,92,1,663,4,AM
2020-04-03,73,3,736,7,AM
2020-04-04,34,0,770,7,AM
2020-04-05,52,0,822,7,AM
2020-04-06,11,1,833,8,AM
2020-04-07,20,0,853,8,AM
2020-04-08,28,1,881,9,AM
2020-04-09,40,1,921,10,AM
2020-04-10,16,1,937,11,AM
2020-04-11,30,2,967,13,AM
2020-04-12,46,0,1013,13,AM
2020-04-13,26,1,1039,14,AM
2020-04-14,72,3,1111,17,AM
2020-04-15,48,1,1159,18,AM
2020-04-16,42,1,1201,19,AM
2020-04-17,47,1,1248,20,AM
2020-04-18,43,0,1291,20,AM
2020-04-19,48,2,1339,22,AM
2020-04-20,62,2,1401,24,AM
2020-04-21,72,0,1473,24,AM
2020-04-22,50,0,1523,24,AM
2020-04-23,73,3,1596,27,AM
2020-04-24,81,1,1677,28,AM
2020-04-25,69,0,1746,28,AM
2020-04-26,62,1,1808,29,AM
2020-04-27,59,1,1867,30,AM
2020-04-28,65,0,1932,30,AM
2020-04-29,0,0,1932,30,AM
2020-04-30,134,2,2066,32,AM
2020-05-01,82,1,2148,33,AM
2020-05-02,125,0,2273,33,AM
2020-05-03,113,2,2386,35,AM
2020-05-04,121,4,2507,39,AM
2020-05-05,112,1,2619,40,AM
2020-05-06,163,0,2782,40,AM
2020-05-07,102,2,2884,42,AM
2020-05-08,145,1,3029,43,AM
2020-05-09,146,1,3175,44,AM
2020-05-10,138,1,3313,45,AM
2020-05-11,79,1,3392,46,AM
2020-05-12,146,1,3538,47,AM
2020-05-13,180,1,3718,48,AM
2020-05-14,142,1,3860,49,AM
2020-05-15,184,3,4044,52,AM
2020-05-16,239,3,4283,55,AM
2020-05-17,189,5,4472,60,AM
2020-05-18,351,1,4823,61,AM
2020-05-19,218,3,5041,64,AM
2020-05-20,230,3,5271,67,AM
2020-05-21,335,3,5606,70,AM
2020-05-22,322,4,5928,74,AM
2020-05-23,374,3,6302,77,AM
2020-05-24,359,4,6661,81,AM
2020-05-25,452,6,7113,87,AM
2020-05-26,289,4,7402,91,AM
2020-05-27,372,7,7774,98,AM
2020-05-28,442,15,8216,113,AM
2020-05-29,460,7,8676,120,AM
2020-05-30,251,7,8927,127,AM
2020-05-31,355,4,9282,131,AM
2020-06-01,210,8,9492,139,AM
2020-06-02,517,19,10009,158,AM
2020-06-03,515,12,10524,170,AM
2020-06-04,697,6,11221,176,AM
2020-06-05,596,7,11817,183,AM
2020-06-06,547,7,12364,190,AM
2020-06-07,766,10,13130,200,AM
2020-06-08,195,11,13325,211,AM
2020-06-09,350,6,13675,217,AM
2020-06-10,428,10,14103,227,AM
2020-06-11,566,18,14669,245,AM
2020-06-12,612,13,15281,258,AM
2020-06-13,723,6,16004,264,AM
2020-06-14,663,5,16667,269,AM
2020-06-15,397,16,17064,285,AM
2020-06-16,425,8,17489,293,AM
2020-06-17,544,9,18033,302,AM
2020-06-18,665,7,18698,309,AM
2020-06-19,459,10,19157,319,AM
2020-06-20,551,13,19708,332,AM
2020-06-21,880,28,20588,360,AM
2020-06-22,0,0,20588,360,AM
2020-06-23,1129,26,21717,386,AM
2020-06-24,0,0,21717,386,AM
2020-06-25,1530,24,23247,410,AM
2020-06-26,662,10,23909,420,AM
2020-03-21,2,0,2,0,AO
2020-03-22,0,0,2,0,AO
2020-03-23,0,0,2,0,AO
2020-03-24,0,0,2,0,AO
2020-03-25,0,0,2,0,AO
2020-03-26,1,0,3,0,AO
2020-03-27,1,0,4,0,AO
2020-03-28,0,0,4,0,AO
2020-03-29,3,2,7,2,AO
2020-03-30,0,0,7,2,AO
2020-03-31,0,0,7,2,AO
2020-04-01,1,0,8,2,AO
2020-04-02,0,0,8,2,AO
2020-04-03,0,0,8,2,AO
2020-04-04,2,0,10,2,AO
2020-04-05,4,0,14,2,AO
2020-04-06,2,0,16,2,AO
2020-04-07,1,0,17,2,AO
2020-04-08,2,0,19,2,AO
2020-04-09,0,0,19,2,AO
2020-04-10,0,0,19,2,AO
2020-04-11,0,0,19,2,AO
2020-04-12,0,0,19,2,AO
2020-04-13,0,0,19,2,AO
2020-04-14,0,0,19,2,AO
2020-04-15,0,0,19,2,AO
2020-04-16,0,0,19,2,AO
2020-04-17,0,0,19,2,AO
2020-04-18,5,0,24,2,AO
2020-04-19,0,0,24,2,AO
2020-04-20,0,0,24,2,AO
2020-04-21,0,0,24,2,AO
2020-04-22,0,0,24,2,AO
2020-04-23,1,0,25,2,AO
2020-04-24,0,0,25,2,AO
2020-04-25,0,0,25,2,AO
2020-04-26,1,0,26,2,AO
2020-04-27,1,0,27,2,AO
2020-04-28,0,0,27,2,AO
2020-04-29,0,0,27,2,AO
2020-04-30,0,0,27,2,AO
2020-05-01,2,0,29,2,AO
2020-05-02,6,0,35,2,AO
2020-05-03,0,0,35,2,AO
2020-05-04,0,0,35,2,AO
2020-05-05,1,0,36,2,AO
2020-05-06,0,0,36,2,AO
2020-05-07,0,0,36,2,AO
2020-05-08,7,0,43,2,AO
2020-05-09,0,0,43,2,AO
2020-05-10,2,0,45,2,AO
2020-05-11,0,0,45,2,AO
2020-05-12,0,0,45,2,AO
2020-05-13,0,0,45,2,AO
2020-05-14,3,0,48,2,AO
2020-05-15,0,0,48,2,AO
2020-05-16,0,0,48,2,AO
2020-05-17,0,0,48,2,AO
2020-05-18,0,0,48,2,AO
2020-05-19,2,0,50,2,AO
2020-05-20,2,1,52,3,AO
2020-05-21,6,0,58,3,AO
2020-05-22,2,0,60,3,AO
2020-05-23,0,0,60,3,AO
2020-05-24,9,1,69,4,AO
2020-05-25,0,0,69,4,AO
2020-05-26,2,0,71,4,AO
2020-05-27,0,0,71,4,AO
2020-05-28,2,0,73,4,AO
2020-05-29,4,0,77,4,AO
2020-05-30,7,0,84,4,AO
2020-05-31,2,0,86,4,AO
2020-06-01,0,0,86,4,AO
2020-06-02,0,0,86,4,AO
2020-06-03,0,0,86,4,AO
2020-06-04,0,0,86,4,AO
2020-06-05,0,0,86,4,AO
2020-06-06,0,0,86,4,AO
2020-06-07,5,0,91,4,AO
2020-06-08,1,0,92,4,AO
2020-06-09,4,0,96,4,AO
2020-06-10,17,0,113,4,AO
2020-06-11,5,1,118,5,AO
2020-06-12,12,0,130,5,AO
2020-06-13,8,1,138,6,AO
2020-06-14,2,0,140,6,AO
2020-06-15,2,0,142,6,AO
2020-06-16,0,0,142,6,AO
2020-06-17,13,1,155,7,AO
2020-06-18,0,0,155,7,AO
2020-06-19,11,1,166,8,AO
2020-06-20,6,0,172,8,AO
2020-06-21,4,1,176,9,AO
2020-06-22,7,0,183,9,AO
2020-06-23,3,1,186,10,AO
2020-06-24,3,0,189,10,AO
2020-06-25,8,0,197,10,AO
2020-06-26,15,0,212,10,AO
2020-03-03,1,0,1,0,AR
2020-03-05,1,0,2,0,AR
2020-03-06,6,0,8,0,AR
2020-03-07,1,1,9,1,AR
2020-03-08,3,0,12,1,AR
2020-03-10,7,0,19,1,AR
2020-03-12,12,0,31,1,AR
2020-03-13,3,1,34,2,AR
2020-03-14,11,0,45,2,AR
2020-03-15,11,0,56,2,AR
2020-03-16,9,0,65,2,AR
2020-03-17,14,0,79,2,AR
2020-03-18,18,0,97,2,AR
2020-03-19,31,1,128,3,AR
2020-03-20,30,0,158,3,AR
2020-03-21,67,1,225,4,AR
2020-03-22,41,0,266,4,AR
2020-03-23,35,0,301,4,AR
2020-03-24,86,2,387,6,AR
2020-03-25,115,2,502,8,AR
2020-03-26,87,4,589,12,AR
2020-03-27,101,5,690,17,AR
2020-03-28,55,2,745,19,AR
2020-03-29,75,1,820,20,AR
2020-03-30,146,4,966,24,AR
2020-03-31,0,0,966,24,AR
2020-04-01,167,7,1133,31,AR
2020-04-02,0,3,1133,34,AR
2020-04-03,132,3,1265,37,AR
2020-04-04,186,6,1451,43,AR
2020-04-05,103,3,1554,46,AR
2020-04-06,74,7,1628,53,AR
2020-04-07,87,7,1715,60,AR
2020-04-08,80,5,1795,65,AR
2020-04-09,99,14,1894,79,AR
2020-04-10,81,3,1975,82,AR
2020-04-11,162,7,2137,89,AR
2020-04-12,66,6,2203,95,AR
2020-04-13,69,3,2272,98,AR
2020-04-14,160,7,2432,105,AR
2020-04-15,0,4,2432,109,AR
2020-04-16,128,6,2560,115,AR
2020-04-17,98,7,2658,122,AR
2020-04-18,170,10,2828,132,AR
2020-04-19,102,2,2930,134,AR
2020-04-20,90,8,3020,142,AR
2020-04-21,112,9,3132,151,AR
2020-04-22,144,8,3276,159,AR
2020-04-23,147,6,3423,165,AR
2020-04-24,0,2,3423,167,AR
2020-04-25,344,18,3767,185,AR
2020-04-26,0,1,3767,186,AR
2020-04-27,223,11,3990,197,AR
2020-04-28,124,10,4114,207,AR
2020-04-29,158,7,4272,214,AR
2020-04-30,143,4,4415,218,AR
2020-05-01,104,7,4519,225,AR
2020-05-02,149,12,4668,237,AR
2020-05-03,102,9,4770,246,AR
2020-05-04,104,14,4874,260,AR
2020-05-05,133,4,5007,264,AR
2020-05-06,188,9,5195,273,AR
2020-05-07,163,9,5358,282,AR
2020-05-08,240,11,5598,293,AR
2020-05-09,165,7,5763,300,AR
2020-05-10,13,0,5776,300,AR
2020-05-11,245,5,6021,305,AR
2020-05-12,529,14,6550,319,AR
2020-05-13,316,10,6866,329,AR
2020-05-14,255,24,7121,353,AR
2020-05-15,345,3,7466,356,AR
2020-05-16,326,7,7792,363,AR
2020-05-17,0,3,7792,366,AR
2020-05-18,566,16,8358,382,AR
2020-05-19,438,11,8796,393,AR
2020-05-20,474,10,9270,403,AR
2020-05-21,648,13,9918,416,AR
2020-05-22,718,17,10636,433,AR
2020-05-23,704,12,11340,445,AR
2020-05-24,723,7,12063,452,AR
2020-05-25,552,15,12615,467,AR
2020-05-26,600,17,13215,484,AR
2020-05-27,705,16,13920,500,AR
2020-05-28,769,8,14689,508,AR
2020-05-29,717,12,15406,520,AR
2020-05-30,795,8,16201,528,AR
2020-05-31,637,11,16838,539,AR
2020-06-01,564,17,17402,556,AR
2020-06-02,904,13,18306,569,AR
2020-06-03,949,14,19255,583,AR
2020-06-04,0,5,19255,588,AR
2020-06-05,1769,44,21024,632,AR
2020-06-06,983,16,22007,648,AR
2020-06-07,774,16,22781,664,AR
2020-06-08,826,29,23607,693,AR
2020-06-09,1141,24,24748,717,AR
2020-06-10,1239,18,25987,735,AR
2020-06-11,1373,30,27360,765,AR
2020-06-12,1391,20,28751,785,AR
2020-06-13,1531,30,30282,815,AR
2020-06-14,1282,18,31564,833,AR
2020-06-15,1208,21,32772,854,AR
2020-06-16,1374,24,34146,878,AR
2020-06-17,1393,35,35539,913,AR
2020-06-18,0,16,35539,929,AR
2020-06-19,4018,50,39557,979,AR
2020-06-20,1634,13,41191,992,AR
2020-06-21,1581,19,42772,1011,AR
2020-06-22,2146,32,44918,1043,AR
2020-06-23,0,6,44918,1049,AR
2020-06-24,4920,36,49838,1085,AR
2020-06-25,2606,39,52444,1124,AR
2020-06-26,0,43,52444,1167,AR
2019-12-30,0,0,0,0,AT
2019-12-31,0,0,0,0,AT
2020-01-01,0,0,0,0,AT
2020-01-02,0,0,0,0,AT
2020-01-03,0,0,0,0,AT
2020-01-04,0,0,0,0,AT
2020-01-05,0,0,0,0,AT
2020-01-06,0,0,0,0,AT
2020-01-07,0,0,0,0,AT
2020-01-08,0,0,0,0,AT
2020-01-09,0,0,0,0,AT
2020-01-10,0,0,0,0,AT
2020-01-11,0,0,0,0,AT
2020-01-12,0,0,0,0,AT
2020-01-13,0,0,0,0,AT
2020-01-14,0,0,0,0,AT
2020-01-15,0,0,0,0,AT
2020-01-16,0,0,0,0,AT
2020-01-17,0,0,0,0,AT
2020-01-18,0,0,0,0,AT
2020-01-19,0,0,0,0,AT
2020-01-20,0,0,0,0,AT
2020-01-21,0,0,0,0,AT
2020-01-22,0,0,0,0,AT
2020-01-23,0,0,0,0,AT
2020-01-24,0,0,0,0,AT
2020-01-25,0,0,0,0,AT
2020-01-26,0,0,0,0,AT
2020-01-27,0,0,0,0,AT
2020-01-28,0,0,0,0,AT
2020-01-29,0,0,0,0,AT
2020-01-30,0,0,0,0,AT
2020-01-31,0,0,0,0,AT
2020-02-01,0,0,0,0,AT
2020-02-02,0,0,0,0,AT
2020-02-03,0,0,0,0,AT
2020-02-04,0,0,0,0,AT
2020-02-05,0,0,0,0,AT
2020-02-06,0,0,0,0,AT
2020-02-07,0,0,0,0,AT
2020-02-08,0,0,0,0,AT
2020-02-09,0,0,0,0,AT
2020-02-10,0,0,0,0,AT
2020-02-11,0,0,0,0,AT
2020-02-12,0,0,0,0,AT
2020-02-13,0,0,0,0,AT
2020-02-14,0,0,0,0,AT
2020-02-15,0,0,0,0,AT
2020-02-16,0,0,0,0,AT
2020-02-17,0,0,0,0,AT
2020-02-18,0,0,0,0,AT
2020-02-19,0,0,0,0,AT
2020-02-20,0,0,0,0,AT
2020-02-21,0,0,0,0,AT
2020-02-22,0,0,0,0,AT
2020-02-23,0,0,0,0,AT
2020-02-24,0,0,0,0,AT
2020-02-25,2,0,2,0,AT
2020-02-26,0,0,2,0,AT
2020-02-27,3,0,5,0,AT
2020-02-28,2,0,7,0,AT
2020-02-29,3,0,10,0,AT
2020-03-01,4,0,14,0,AT
2020-03-02,4,0,18,0,AT
2020-03-03,6,0,24,0,AT
2020-03-04,5,0,29,0,AT
2020-03-05,12,0,41,0,AT
2020-03-06,33,0,74,0,AT
2020-03-07,25,0,99,0,AT
2020-03-08,3,0,102,0,AT
2020-03-09,29,0,131,0,AT
2020-03-10,51,0,182,0,AT
2020-03-11,64,0,246,0,AT
2020-03-12,115,1,361,1,AT
2020-03-13,143,0,504,1,AT
2020-03-14,151,0,655,1,AT
2020-03-15,205,0,860,1,AT
2020-03-16,156,2,1016,3,AT
2020-03-17,316,0,1332,3,AT
2020-03-18,314,1,1646,4,AT
2020-03-19,550,2,2196,6,AT
2020-03-20,453,0,2649,6,AT
2020-03-21,375,2,3024,8,AT
2020-03-22,607,8,3631,16,AT
2020-03-23,855,9,4486,25,AT
2020-03-24,796,5,5282,30,AT
2020-03-25,606,4,5888,34,AT
2020-03-26,1141,18,7029,52,AT
2020-03-27,668,16,7697,68,AT
2020-03-28,594,0,8291,68,AT
2020-03-29,522,18,8813,86,AT
2020-03-30,805,22,9618,108,AT
2020-03-31,564,20,10182,128,AT
2020-04-01,529,18,10711,146,AT
2020-04-02,418,12,11129,158,AT
2020-04-03,396,10,11525,168,AT
2020-04-04,241,18,11766,186,AT
2020-04-05,217,18,11983,204,AT
2020-04-06,314,16,12297,220,AT
2020-04-07,343,23,12640,243,AT
2020-04-08,329,30,12969,273,AT
2020-04-09,279,22,13248,295,AT
2020-04-10,312,24,13560,319,AT
2020-04-11,247,18,13807,337,AT
2020-04-12,130,13,13937,350,AT
2020-04-13,106,18,14043,368,AT
2020-04-14,191,16,14234,384,AT
2020-04-15,136,9,14370,393,AT
2020-04-16,78,17,14448,410,AT
2020-04-17,155,21,14603,431,AT
2020-04-18,59,12,14662,443,AT
2020-04-19,48,9,14710,452,AT
2020-04-20,73,10,14783,462,AT
2020-04-21,50,1,14833,463,AT
2020-04-22,91,31,14924,494,AT
2020-04-23,61,14,14985,508,AT
2020-04-24,83,5,15068,513,AT
2020-04-25,66,23,15134,536,AT
2020-04-26,55,6,15189,542,AT
2020-04-27,67,7,15256,549,AT
2020-04-28,58,20,15314,569,AT
2020-04-29,50,11,15364,580,AT
2020-04-30,60,4,15424,584,AT
2020-05-01,34,5,15458,589,AT
2020-05-02,12,7,15470,596,AT
2020-05-03,68,2,15538,598,AT
2020-05-04,31,2,15569,600,AT
2020-05-05,17,6,15586,606,AT
2020-05-06,65,2,15651,608,AT
2020-05-07,22,1,15673,609,AT
2020-05-08,62,5,15735,614,AT
2020-05-09,42,1,15777,615,AT
2020-05-10,10,3,15787,618,AT
2020-05-11,87,2,15874,620,AT
2020-05-12,36,3,15910,623,AT
2020-05-13,54,1,15964,624,AT
2020-05-14,41,2,16005,626,AT
2020-05-15,63,2,16068,628,AT
2020-05-16,72,0,16140,628,AT
2020-05-17,14,1,16154,629,AT
2020-05-18,25,0,16179,629,AT
2020-05-19,78,3,16257,632,AT
2020-05-20,18,1,16275,633,AT
2020-05-21,57,0,16332,633,AT
2020-05-22,29,2,16361,635,AT
2020-05-23,46,4,16407,639,AT
2020-05-24,32,1,16439,640,AT
2020-05-25,20,1,16459,641,AT
2020-05-26,38,2,16497,643,AT
2020-05-27,18,2,16515,645,AT
2020-05-28,28,23,16543,668,AT
2020-05-29,51,0,16594,668,AT
2020-05-30,44,0,16638,668,AT
2020-05-31,4,0,16642,668,AT
2020-06-01,21,0,16663,668,AT
2020-06-02,11,1,16674,669,AT
2020-06-03,31,1,16705,670,AT
2020-06-04,36,0,16741,670,AT
2020-06-05,62,2,16803,672,AT
2020-06-06,19,0,16822,672,AT
2020-06-07,46,0,16868,672,AT
2020-06-08,21,0,16889,672,AT
2020-06-09,13,0,16902,672,AT
2020-06-10,34,1,16936,673,AT
2020-06-11,28,1,16964,674,AT
2020-06-12,30,1,16994,675,AT
2020-06-13,20,2,17014,677,AT
2020-06-14,24,0,17038,677,AT
2020-06-15,27,1,17065,678,AT
2020-06-16,33,3,17098,681,AT
2020-06-17,17,6,17115,687,AT
2020-06-18,40,1,17155,688,AT
2020-06-19,30,0,17185,688,AT
2020-06-20,62,0,17247,688,AT
2020-06-21,38,2,17285,690,AT
2020-06-22,35,0,17320,690,AT
2020-06-23,31,3,17351,693,AT
2020-06-24,33,0,17384,693,AT
2020-06-25,47,5,17431,698,AT
2020-06-26,67,0,17498,698,AT
2019-12-30,0,0,0,0,AU
2019-12-31,0,0,0,0,AU
2020-01-01,0,0,0,0,AU
2020-01-02,0,0,0,0,AU
2020-01-03,0,0,0,0,AU
2020-01-04,0,0,0,0,AU
2020-01-05,0,0,0,0,AU
2020-01-06,0,0,0,0,AU
2020-01-07,0,0,0,0,AU
2020-01-08,0,0,0,0,AU
2020-01-09,0,0,0,0,AU
2020-01-10,0,0,0,0,AU
2020-01-11,0,0,0,0,AU
2020-01-12,0,0,0,0,AU
2020-01-13,0,0,0,0,AU
2020-01-14,0,0,0,0,AU
2020-01-15,0,0,0,0,AU
2020-01-16,0,0,0,0,AU
2020-01-17,0,0,0,0,AU
2020-01-18,0,0,0,0,AU
2020-01-19,0,0,0,0,AU
2020-01-20,0,0,0,0,AU
2020-01-21,0,0,0,0,AU
2020-01-22,0,0,0,0,AU
2020-01-23,0,0,0,0,AU
2020-01-24,1,0,1,0,AU
2020-01-25,3,0,4,0,AU
2020-01-26,0,0,4,0,AU
2020-01-27,0,0,4,0,AU
2020-01-28,0,0,4,0,AU
2020-01-29,2,0,6,0,AU
2020-01-30,1,0,7,0,AU
2020-01-31,2,0,9,0,AU
2020-02-01,2,0,11,0,AU
2020-02-02,0,0,11,0,AU
2020-02-03,0,0,11,0,AU
2020-02-04,1,0,12,0,AU
2020-02-05,1,0,13,0,AU
2020-02-06,1,0,14,0,AU
2020-02-07,0,0,14,0,AU
2020-02-08,0,0,14,0,AU
2020-02-09,0,0,14,0,AU
2020-02-10,0,0,14,0,AU
2020-02-11,0,0,14,0,AU
2020-02-12,0,0,14,0,AU
2020-02-13,1,0,15,0,AU
2020-02-14,0,0,15,0,AU
2020-02-15,0,0,15,0,AU
2020-02-16,0,0,15,0,AU
2020-02-17,0,0,15,0,AU
2020-02-18,0,0,15,0,AU
2020-02-19,0,0,15,0,AU
2020-02-20,2,0,17,0,AU
2020-02-21,4,0,21,0,AU
2020-02-22,1,0,22,0,AU
2020-02-23,0,0,22,0,AU
2020-02-24,0,0,22,0,AU
2020-02-25,0,0,22,0,AU
2020-02-26,1,0,23,0,AU
2020-02-27,0,0,23,0,AU
2020-02-28,2,0,25,0,AU
2020-02-29,1,1,26,1,AU
2020-03-01,3,0,29,1,AU
2020-03-02,4,0,33,1,AU
2020-03-03,8,0,41,1,AU
2020-03-04,11,1,52,2,AU
2020-03-05,7,0,59,2,AU
2020-03-06,4,0,63,2,AU
2020-03-07,11,1,74,3,AU
2020-03-08,6,0,80,3,AU
2020-03-09,20,0,100,3,AU
2020-03-10,12,0,112,3,AU
2020-03-11,14,0,126,3,AU
2020-03-12,30,0,156,3,AU
2020-03-13,41,0,197,3,AU
2020-03-14,52,0,249,3,AU
2020-03-15,49,2,298,5,AU
2020-03-16,77,0,375,5,AU
2020-03-17,79,0,454,5,AU
2020-03-18,111,1,565,6,AU
2020-03-19,144,0,709,6,AU
2020-03-20,165,1,874,7,AU
2020-03-21,224,0,1098,7,AU
2020-03-22,611,0,1709,7,AU
2020-03-23,114,0,1823,7,AU
2020-03-24,600,1,2423,8,AU
2020-03-25,376,3,2799,11,AU
2020-03-26,367,2,3166,13,AU
2020-03-27,212,0,3378,13,AU
2020-03-28,431,1,3809,14,AU
2020-03-29,284,2,4093,16,AU
2020-03-30,464,3,4557,19,AU
2020-03-31,150,1,4707,20,AU
2020-04-01,269,1,4976,21,AU
2020-04-02,248,2,5224,23,AU
2020-04-03,324,7,5548,30,AU
2020-04-04,139,4,5687,34,AU
2020-04-05,57,2,5744,36,AU
2020-04-06,100,6,5844,42,AU
2020-04-07,112,3,5956,45,AU
2020-04-08,96,5,6052,50,AU
2020-04-09,100,2,6152,52,AU
2020-04-10,86,2,6238,54,AU
2020-04-11,51,3,6289,57,AU
2020-04-12,33,4,6322,61,AU
2020-04-13,44,0,6366,61,AU
2020-04-14,50,0,6416,61,AU
2020-04-15,42,2,6458,63,AU
2020-04-16,39,0,6497,63,AU
2020-04-17,36,4,6533,67,AU
2020-04-18,53,2,6586,69,AU
2020-04-19,26,1,6612,70,AU
2020-04-20,13,1,6625,71,AU
2020-04-21,22,3,6647,74,AU
2020-04-22,7,0,6654,74,AU
2020-04-23,13,1,6667,75,AU
2020-04-24,20,4,6687,79,AU
2020-04-25,16,2,6703,81,AU
2020-04-26,10,2,6713,83,AU
2020-04-27,12,1,6725,84,AU
2020-04-28,13,4,6738,88,AU
2020-04-29,8,2,6746,90,AU
2020-04-30,16,2,6762,92,AU
2020-05-01,5,1,6767,93,AU
2020-05-02,16,0,6783,93,AU
2020-05-03,18,2,6801,95,AU
2020-05-04,24,0,6825,95,AU
2020-05-05,24,1,6849,96,AU
2020-05-06,26,1,6875,97,AU
2020-05-07,21,0,6896,97,AU
2020-05-08,18,0,6914,97,AU
2020-05-09,15,0,6929,97,AU
2020-05-10,12,0,6941,97,AU
2020-05-11,7,0,6948,97,AU
2020-05-12,16,0,6964,97,AU
2020-05-13,11,1,6975,98,AU
2020-05-14,14,0,6989,98,AU
2020-05-15,30,0,7019,98,AU
2020-05-16,17,0,7036,98,AU
2020-05-17,9,0,7045,98,AU
2020-05-18,15,1,7060,99,AU
2020-05-19,8,0,7068,99,AU
2020-05-20,11,1,7079,100,AU
2020-05-21,2,0,7081,100,AU
2020-05-22,14,1,7095,101,AU
2020-05-23,11,1,7106,102,AU
2020-05-24,3,0,7109,102,AU
2020-05-25,9,0,7118,102,AU
2020-05-26,15,0,7133,102,AU
2020-05-27,6,0,7139,102,AU
2020-05-28,11,0,7150,102,AU
2020-05-29,23,0,7173,102,AU
2020-05-30,12,0,7185,102,AU
2020-05-31,10,0,7195,102,AU
2020-06-01,9,0,7204,102,AU
2020-06-02,17,0,7221,102,AU
2020-06-03,8,0,7229,102,AU
2020-06-04,11,0,7240,102,AU
2020-06-05,11,0,7251,102,AU
2020-06-06,4,0,7255,102,AU
2020-06-07,5,0,7260,102,AU
2020-06-08,5,0,7265,102,AU
2020-06-09,2,0,7267,102,AU
2020-06-10,9,0,7276,102,AU
2020-06-11,9,0,7285,102,AU
2020-06-12,5,0,7290,102,AU
2020-06-13,12,0,7302,102,AU
2020-06-14,18,0,7320,102,AU
2020-06-15,15,0,7335,102,AU
2020-06-16,12,0,7347,102,AU
2020-06-17,23,0,7370,102,AU
2020-06-18,21,0,7391,102,AU
2020-06-19,18,0,7409,102,AU
2020-06-20,27,0,7436,102,AU
2020-06-21,25,0,7461,102,AU
2020-06-22,13,0,7474,102,AU
2020-06-23,18,0,7492,102,AU
2020-06-24,29,1,7521,103,AU
2020-06-25,37,1,7558,104,AU
2020-06-26,37,0,7595,104,AU
2020-03-12,2,0,2,0,AW
2020-03-19,2,0,4,0,AW
2020-03-23,8,0,12,0,AW
2020-03-24,5,0,17,0,AW
2020-03-25,2,0,19,0,AW
2020-03-26,9,0,28,0,AW
2020-03-27,0,0,28,0,AW
2020-03-28,0,0,28,0,AW
2020-03-29,22,0,50,0,AW
2020-03-31,5,0,55,0,AW
2020-04-01,0,0,55,0,AW
2020-04-02,5,0,60,0,AW
2020-04-03,2,0,62,0,AW
2020-04-04,2,0,64,0,AW
2020-04-05,0,0,64,0,AW
2020-04-06,7,0,71,0,AW
2020-04-07,3,0,74,0,AW
2020-04-08,3,0,77,0,AW
2020-04-09,5,0,82,0,AW
2020-04-10,4,0,86,0,AW
2020-04-11,6,0,92,0,AW
2020-04-12,0,0,92,0,AW
