date,total_confirmed,total_deceased,new_confirmed,new_deceased,key
2020-04-07,5429,179,257,29,US_CO
2020-04-08,5655,192,226,13,US_CO
2020-04-09,6202,227,547,35,US_CO
2020-04-10,6510,253,308,26,US_CO
2020-04-11,6893,274,383,21,US_CO
2020-04-12,7303,290,410,16,US_CO
2020-04-13,7691,308,388,18,US_CO
2020-04-14,7941,329,250,21,US_CO
2020-04-15,8280,355,339,26,US_CO
2020-04-16,8675,374,395,19,US_CO
2020-04-17,9047,389,372,15,US_CO
2020-04-18,9433,409,386,20,US_CO
2020-04-19,9730,421,297,12,US_CO
2020-04-20,10106,448,376,27,US_CO
2020-04-21,10447,484,341,36,US_CO
2020-04-22,10878,526,431,42,US_CO
2020-04-23,11262,557,384,31,US_CO
2020-04-24,12255,672,993,115,US_CO
2020-04-25,12967,670,712,-2,US_CO
2020-04-26,13440,678,473,8,US_CO
2020-04-27,13804,705,364,27,US_CO
2020-04-28,14239,734,435,29,US_CO
2020-04-29,14680,764,441,30,US_CO
2020-04-30,15207,775,527,11,US_CO
2020-05-01,15661,818,454,43,US_CO
2020-05-02,16118,830,457,12,US_CO
2020-05-03,16527,840,409,10,US_CO
2020-05-04,16799,849,272,9,US_CO
2020-05-05,17256,901,457,52,US_CO
2020-05-06,17720,919,464,18,US_CO
2020-05-07,18264,942,544,23,US_CO
2020-05-08,18719,958,455,16,US_CO
2020-05-09,19267,965,548,7,US_CO
2020-05-10,19595,969,328,4,US_CO
2020-05-11,19793,986,198,17,US_CO
2020-05-12,20103,1009,310,23,US_CO
2020-05-13,20442,1062,339,53,US_CO
2020-05-14,20813,1091,371,29,US_CO
2020-05-15,21207,1150,394,59,US_CO
2020-05-16,21604,1192,397,42,US_CO
2020-05-17,21909,1215,305,23,US_CO
2020-05-18,22174,1224,265,9,US_CO
2020-05-19,22454,1257,280,33,US_CO
2020-05-20,22769,1299,315,42,US_CO
2020-05-21,23161,1310,392,11,US_CO
2020-05-22,23456,1324,295,14,US_CO
2020-05-23,23932,1327,476,3,US_CO
2020-05-24,24140,1332,208,5,US_CO
2020-05-25,24256,1333,116,1,US_CO
2020-05-26,24553,1352,297,19,US_CO
2020-05-27,24775,1393,222,41,US_CO
2020-05-28,25116,1422,341,29,US_CO
2020-05-29,25602,1437,486,15,US_CO
2020-05-30,26084,1443,482,6,US_CO
2020-05-31,26364,1445,280,2,US_CO
2020-06-01,26563,1458,199,13,US_CO
2020-06-02,26774,1474,211,16,US_CO
2020-06-03,27046,1494,272,20,US_CO
2020-06-04,27346,1512,300,18,US_CO
2020-06-05,27601,1524,255,12,US_CO
2020-06-06,27834,1527,233,3,US_CO
2020-06-07,27987,1527,153,0,US_CO
2020-06-08,28169,1543,182,16,US_CO
2020-06-09,28333,1553,164,10,US_CO
2020-06-10,28484,1573,151,20,US_CO
2020-06-11,28632,1583,148,10,US_CO
2020-06-12,28807,1595,175,12,US_CO
2020-06-13,29002,1598,195,3,US_CO
2020-06-14,29115,1599,113,1,US_CO
2020-06-15,29284,1605,169,6,US_CO
2020-06-16,29427,1617,143,12,US_CO
2020-06-17,29658,1631,231,14,US_CO
2020-06-18,29886,1638,228,7,US_CO
2020-06-19,30172,1643,286,5,US_CO
2020-06-20,30334,1647,162,4,US_CO
2020-06-21,30524,1647,190,0,US_CO
2020-06-22,30689,1651,165,4,US_CO
2020-06-23,30877,1665,188,14,US_CO
2020-06-24,31139,1667,262,2,US_CO
2020-06-25,31463,1669,324,2,US_CO
2020-06-26,31780,1673,317,4,US_CO
2020-03-08,1,0,,,US_CT
2020-03-09,2,0,1,0,US_CT
2020-03-10,2,0,0,0,US_CT
2020-03-11,3,0,1,0,US_CT
2020-03-12,6,0,3,0,US_CT
2020-03-13,11,0,5,0,US_CT
2020-03-14,20,0,9,0,US_CT
2020-03-15,26,0,6,0,US_CT
2020-03-16,41,0,15,0,US_CT
2020-03-17,68,0,27,0,US_CT
2020-03-18,96,1,28,1,US_CT
2020-03-19,159,4,63,3,US_CT
2020-03-20,194,4,35,0,US_CT
2020-03-21,223,5,29,1,US_CT
2020-03-22,327,8,104,3,US_CT
2020-03-23,415,10,88,2,US_CT
2020-03-24,618,12,203,2,US_CT
2020-03-25,875,19,257,7,US_CT
2020-03-26,1012,21,137,2,US_CT
2020-03-27,1291,27,279,6,US_CT
2020-03-28,1524,33,233,6,US_CT
2020-03-29,1993,34,469,1,US_CT
2020-03-30,2571,36,578,2,US_CT
2020-03-31,3128,69,557,33,US_CT
2020-04-01,3557,85,429,16,US_CT
2020-04-02,3824,112,267,27,US_CT
2020-04-03,4915,132,1091,20,US_CT
2020-04-04,5276,165,361,33,US_CT
2020-04-05,5675,189,399,24,US_CT
2020-04-06,6906,206,1231,17,US_CT
2020-04-07,7781,277,875,71,US_CT
2020-04-08,8781,335,1000,58,US_CT
2020-04-09,9784,380,1003,45,US_CT
2020-04-10,10538,448,754,68,US_CT
2020-04-11,11510,494,972,46,US_CT
2020-04-12,12035,554,525,60,US_CT
2020-04-13,13381,602,1346,48,US_CT
2020-04-14,13989,671,608,69,US_CT
2020-04-15,14755,868,766,197,US_CT
2020-04-16,15884,971,1129,103,US_CT
2020-04-17,16809,1036,925,65,US_CT
2020-04-18,17550,1086,741,50,US_CT
2020-04-19,17962,1127,412,41,US_CT
2020-04-20,19815,1331,1853,204,US_CT
2020-04-21,20360,1423,545,92,US_CT
2020-04-22,22469,1544,2109,121,US_CT
2020-04-23,23100,1639,631,95,US_CT
2020-04-24,23921,1764,821,125,US_CT
2020-04-25,24582,1862,661,98,US_CT
2020-04-26,25269,1925,687,63,US_CT
2020-04-27,25997,2012,728,87,US_CT
2020-04-28,26312,2089,315,77,US_CT
2020-04-29,26767,2168,455,79,US_CT
2020-04-30,27700,2257,933,89,US_CT
2020-05-01,28764,2339,1064,82,US_CT
2020-05-02,29287,2436,523,97,US_CT
2020-05-03,29287,2436,0,0,US_CT
2020-05-04,29973,2556,686,120,US_CT
2020-05-05,30621,2633,648,77,US_CT
2020-05-06,30995,2718,374,85,US_CT
2020-05-07,31784,2797,789,79,US_CT
2020-05-08,32411,2874,627,77,US_CT
2020-05-09,32984,2932,573,58,US_CT
2020-05-10,33554,2967,570,35,US_CT
2020-05-11,33765,3008,211,41,US_CT
2020-05-12,34333,3041,568,33,US_CT
2020-05-13,34855,3125,522,84,US_CT
2020-05-14,35464,3219,609,94,US_CT
2020-05-15,36085,3285,621,66,US_CT
2020-05-16,36703,3339,618,54,US_CT
2020-05-17,37419,3408,716,69,US_CT
2020-05-18,38116,3449,697,41,US_CT
2020-05-19,38430,3472,314,23,US_CT
2020-05-20,39017,3529,587,57,US_CT
2020-05-21,39208,3582,191,53,US_CT
2020-05-22,39640,3637,432,55,US_CT
2020-05-23,40022,3675,382,38,US_CT
2020-05-24,40468,3693,446,18,US_CT
2020-05-25,40873,3742,405,49,US_CT
2020-05-26,41303,3769,430,27,US_CT
2020-05-27,41288,3803,-15,34,US_CT
2020-05-28,41559,3826,271,23,US_CT
2020-05-29,41762,3868,203,42,US_CT
2020-05-30,42022,3912,260,44,US_CT
2020-05-31,42201,3944,179,32,US_CT
2020-06-01,42740,3964,539,20,US_CT
2020-06-02,42979,3972,239,8,US_CT
2020-06-03,43091,3989,112,17,US_CT
2020-06-04,43239,4007,148,18,US_CT
2020-06-05,43460,4038,221,31,US_CT
2020-06-06,43818,4055,358,17,US_CT
2020-06-07,43968,4071,150,16,US_CT
2020-06-08,44092,4084,124,13,US_CT
2020-06-09,44179,4097,87,13,US_CT
2020-06-10,44347,4120,168,23,US_CT
2020-06-11,44461,4146,114,26,US_CT
2020-06-12,44689,4159,228,13,US_CT
2020-06-13,44994,4186,305,27,US_CT
2020-06-14,45088,4201,94,15,US_CT
2020-06-15,45235,4204,147,3,US_CT
2020-06-16,45349,4210,114,6,US_CT
2020-06-17,45429,4219,80,9,US_CT
2020-06-18,45440,4226,11,7,US_CT
2020-06-19,45557,4238,117,12,US_CT
2020-06-20,45715,4251,158,13,US_CT
2020-06-21,45755,4260,40,9,US_CT
2020-06-22,45782,4263,27,3,US_CT
2020-06-23,45899,4277,117,14,US_CT
2020-06-24,45913,4287,14,10,US_CT
2020-06-25,45994,4298,81,11,US_CT
2020-06-26,46059,4307,65,9,US_CT
2020-03-07,1,0,,,US_DC
2020-03-08,1,0,0,0,US_DC
2020-03-09,4,0,3,0,US_DC
2020-03-10,4,0,0,0,US_DC
2020-03-11,10,0,6,0,US_DC
2020-03-12,10,0,0,0,US_DC
2020-03-13,10,0,0,0,US_DC
2020-03-14,16,0,6,0,US_DC
2020-03-15,17,0,1,0,US_DC
2020-03-16,22,0,5,0,US_DC
2020-03-17,31,0,9,0,US_DC
2020-03-18,36,0,5,0,US_DC
2020-03-19,39,0,3,0,US_DC
2020-03-20,71,0,32,0,US_DC
2020-03-21,77,1,6,1,US_DC
2020-03-22,98,1,21,0,US_DC
2020-03-23,116,2,18,1,US_DC
2020-03-24,137,2,21,0,US_DC
2020-03-25,183,2,46,0,US_DC
2020-03-26,231,3,48,1,US_DC
2020-03-27,267,3,36,0,US_DC
2020-03-28,304,4,37,1,US_DC
2020-03-29,342,5,38,1,US_DC
2020-03-30,401,9,59,4,US_DC
2020-03-31,495,9,94,0,US_DC
2020-04-01,586,11,91,2,US_DC
2020-04-02,653,12,67,1,US_DC
2020-04-03,757,15,104,3,US_DC
2020-04-04,902,21,145,6,US_DC
2020-04-05,998,22,96,1,US_DC
2020-04-06,1097,24,99,2,US_DC
2020-04-07,1211,24,114,0,US_DC
2020-04-08,1440,27,229,3,US_DC
2020-04-09,1523,32,83,5,US_DC
2020-04-10,1660,38,137,6,US_DC
2020-04-11,1778,47,118,9,US_DC
2020-04-12,1875,50,97,3,US_DC
2020-04-13,1955,52,80,2,US_DC
2020-04-14,2058,67,103,15,US_DC
2020-04-15,2197,72,139,5,US_DC
2020-04-16,2350,81,153,9,US_DC
2020-04-17,2476,86,126,5,US_DC
2020-04-18,2666,91,190,5,US_DC
2020-04-19,2793,96,127,5,US_DC
2020-04-20,2927,105,134,9,US_DC
2020-04-21,3098,112,171,7,US_DC
2020-04-22,3206,127,108,15,US_DC
2020-04-23,3361,139,155,12,US_DC
2020-04-24,3528,153,167,14,US_DC
2020-04-25,3699,165,171,12,US_DC
2020-04-26,3841,178,142,13,US_DC
2020-04-27,3892,185,51,7,US_DC
2020-04-28,3994,190,102,5,US_DC
2020-04-29,4106,205,112,15,US_DC
2020-04-30,4323,224,217,19,US_DC
2020-05-01,4658,231,335,7,US_DC
2020-05-02,4797,240,139,9,US_DC
2020-05-03,5016,251,219,11,US_DC
2020-05-04,5170,258,154,7,US_DC
2020-05-05,5322,264,152,6,US_DC
2020-05-06,5461,277,139,13,US_DC
2020-05-07,5654,285,193,8,US_DC
2020-05-08,5899,304,245,19,US_DC
2020-05-09,6102,311,203,7,US_DC
2020-05-10,6272,323,170,12,US_DC
2020-05-11,6389,328,117,5,US_DC
2020-05-12,6485,336,96,8,US_DC
2020-05-13,6584,350,99,14,US_DC
2020-05-14,6736,358,152,8,US_DC
2020-05-15,6871,368,135,10,US_DC
2020-05-16,7042,375,171,7,US_DC
2020-05-17,7123,383,81,8,US_DC
2020-05-18,7270,392,147,9,US_DC
2020-05-19,7434,400,164,8,US_DC
2020-05-20,7551,407,117,7,US_DC
2020-05-21,7788,412,237,5,US_DC
2020-05-22,7893,418,105,6,US_DC
2020-05-23,7966,427,73,9,US_DC
2020-05-24,8110,432,144,5,US_DC
2020-05-25,8225,440,115,8,US_DC
2020-05-26,8334,440,109,0,US_DC
2020-05-27,8406,445,72,5,US_DC
2020-05-28,8492,453,86,8,US_DC
2020-05-29,8538,460,46,7,US_DC
2020-05-30,8717,462,179,2,US_DC
2020-05-31,8801,466,84,4,US_DC
2020-06-01,8857,468,56,2,US_DC
2020-06-02,8886,470,29,2,US_DC
2020-06-03,9016,473,130,3,US_DC
2020-06-04,9120,475,104,2,US_DC
2020-06-05,9199,479,79,4,US_DC
2020-06-06,9269,483,70,4,US_DC
2020-06-07,9332,489,63,6,US_DC
2020-06-08,9389,491,57,2,US_DC
2020-06-09,9474,495,85,4,US_DC
2020-06-10,9537,499,63,4,US_DC
2020-06-11,9589,502,52,3,US_DC
2020-06-12,9654,506,65,4,US_DC
2020-06-13,9709,511,55,5,US_DC
2020-06-14,9767,515,58,4,US_DC
2020-06-15,9799,515,32,0,US_DC
2020-06-16,9818,520,19,5,US_DC
2020-06-17,9847,523,29,3,US_DC
2020-06-18,9903,527,56,4,US_DC
2020-06-19,9952,530,49,3,US_DC
2020-06-20,9984,531,32,1,US_DC
2020-06-21,10020,533,36,2,US_DC
2020-06-22,10058,535,38,2,US_DC
2020-06-23,10094,537,36,2,US_DC
2020-06-24,10128,541,34,4,US_DC
2020-06-25,10159,543,31,2,US_DC
2020-06-26,10185,546,26,3,US_DC
2020-03-11,1,0,,,US_DE
2020-03-12,4,0,3,0,US_DE
2020-03-13,4,0,0,0,US_DE
2020-03-14,4,0,0,0,US_DE
2020-03-15,7,0,3,0,US_DE
2020-03-16,8,0,1,0,US_DE
2020-03-17,16,0,8,0,US_DE
2020-03-18,26,0,10,0,US_DE
2020-03-19,30,0,4,0,US_DE
2020-03-20,39,0,9,0,US_DE
2020-03-21,45,0,6,0,US_DE
2020-03-22,56,0,11,0,US_DE
2020-03-23,87,0,31,0,US_DE
2020-03-24,104,0,17,0,US_DE
2020-03-25,119,0,15,0,US_DE
2020-03-26,143,1,24,1,US_DE
2020-03-27,165,2,22,1,US_DE
2020-03-28,214,5,49,3,US_DE
2020-03-29,232,6,18,1,US_DE
2020-03-30,264,7,32,1,US_DE
2020-03-31,319,10,55,3,US_DE
2020-04-01,368,11,49,1,US_DE
2020-04-02,393,12,25,1,US_DE
2020-04-03,450,14,57,2,US_DE
2020-04-04,593,14,143,0,US_DE
2020-04-05,673,14,80,0,US_DE
2020-04-06,783,15,110,1,US_DE
2020-04-07,928,16,145,1,US_DE
2020-04-08,1116,19,188,3,US_DE
2020-04-09,1209,23,93,4,US_DE
2020-04-10,1326,32,117,9,US_DE
2020-04-11,1479,33,153,1,US_DE
2020-04-12,1625,35,146,2,US_DE
2020-04-13,1761,41,136,6,US_DE
2020-04-14,1926,43,165,2,US_DE
2020-04-15,2014,46,88,3,US_DE
2020-04-16,2075,52,61,6,US_DE
2020-04-17,2323,61,248,9,US_DE
2020-04-18,2538,67,215,6,US_DE
2020-04-19,2538,67,0,0,US_DE
2020-04-20,2745,72,207,5,US_DE
2020-04-21,2931,82,186,10,US_DE
2020-04-22,3200,89,269,7,US_DE
2020-04-23,3308,92,108,3,US_DE
2020-04-24,3442,100,134,8,US_DE
2020-04-25,3576,112,134,12,US_DE
2020-04-26,4034,120,458,8,US_DE
2020-04-27,4162,125,128,5,US_DE
2020-04-28,4575,137,413,12,US_DE
2020-04-29,4655,144,80,7,US_DE
2020-04-30,4734,152,79,8,US_DE
2020-05-01,4918,159,184,7,US_DE
2020-05-02,5038,168,120,9,US_DE
2020-05-03,5208,177,170,9,US_DE
2020-05-04,5288,182,80,5,US_DE
2020-05-05,5371,187,83,5,US_DE
2020-05-06,5778,193,407,6,US_DE
2020-05-07,5939,202,161,9,US_DE
2020-05-08,6083,213,144,11,US_DE
2020-05-09,6277,221,194,8,US_DE
2020-05-10,6447,224,170,3,US_DE
2020-05-11,6565,225,118,1,US_DE
2020-05-12,6741,237,176,12,US_DE
2020-05-13,6952,247,211,10,US_DE
2020-05-14,7223,260,271,13,US_DE
2020-05-15,7373,271,150,11,US_DE
2020-05-16,7547,286,174,15,US_DE
2020-05-17,7670,290,123,4,US_DE
2020-05-18,7869,297,199,7,US_DE
2020-05-19,8037,304,168,7,US_DE
2020-05-20,8194,310,157,6,US_DE
2020-05-21,8386,317,192,7,US_DE
2020-05-22,8529,322,143,5,US_DE
2020-05-23,8690,324,161,2,US_DE
2020-05-24,8809,326,119,2,US_DE
2020-05-25,8965,332,156,6,US_DE
2020-05-26,9066,335,101,3,US_DE
2020-05-27,9096,344,30,9,US_DE
2020-05-28,9171,345,75,1,US_DE
2020-05-29,9236,356,65,11,US_DE
2020-05-30,9422,361,186,5,US_DE
2020-05-31,9498,366,76,5,US_DE
2020-06-01,9605,368,107,2,US_DE
2020-06-02,9685,373,80,5,US_DE
2020-06-03,9712,375,27,2,US_DE
2020-06-04,9746,386,34,11,US_DE
2020-06-05,9773,388,27,2,US_DE
2020-06-06,9845,390,72,2,US_DE
2020-06-07,9942,398,97,8,US_DE
2020-06-08,9972,398,30,0,US_DE
2020-06-09,10020,410,48,12,US_DE
2020-06-10,10056,413,36,3,US_DE
2020-06-11,10106,414,50,1,US_DE
2020-06-12,10173,414,67,0,US_DE
2020-06-13,10229,419,56,5,US_DE
2020-06-14,10264,422,35,3,US_DE
2020-06-15,10340,423,76,1,US_DE
2020-06-16,10403,424,63,1,US_DE
2020-06-17,10444,426,41,2,US_DE
2020-06-18,10499,431,55,5,US_DE
2020-06-19,10611,433,112,2,US_DE
2020-06-20,10681,434,70,1,US_DE
2020-06-21,10775,435,94,1,US_DE
2020-06-22,10820,435,45,0,US_DE
2020-06-23,10847,504,27,69,US_DE
2020-06-24,10889,505,42,1,US_DE
2020-06-25,10980,507,91,2,US_DE
2020-06-26,11017,507,37,0,US_DE
2020-03-01,2,0,,,US_FL
2020-03-02,2,0,0,0,US_FL
2020-03-03,3,0,1,0,US_FL
2020-03-04,3,0,0,0,US_FL
2020-03-05,4,0,1,0,US_FL
2020-03-06,7,2,3,2,US_FL
2020-03-07,12,2,5,0,US_FL
2020-03-08,13,2,1,0,US_FL
2020-03-09,14,2,1,0,US_FL
2020-03-10,23,2,9,0,US_FL
2020-03-11,26,2,3,0,US_FL
2020-03-12,46,2,20,0,US_FL
2020-03-13,70,2,24,0,US_FL
2020-03-14,70,3,0,1,US_FL
2020-03-15,109,3,39,0,US_FL
2020-03-16,141,4,32,1,US_FL
2020-03-17,210,6,69,2,US_FL
2020-03-18,326,7,116,1,US_FL
2020-03-19,434,8,108,1,US_FL
2020-03-20,564,9,130,1,US_FL
2020-03-21,764,11,200,2,US_FL
2020-03-22,1000,13,236,2,US_FL
2020-03-23,1222,18,222,5,US_FL
2020-03-24,1467,20,245,2,US_FL
2020-03-25,1971,23,504,3,US_FL
2020-03-26,2478,29,507,6,US_FL
2020-03-27,3198,46,720,17,US_FL
2020-03-28,4038,56,840,10,US_FL
2020-03-29,4943,60,905,4,US_FL
2020-03-30,5695,72,752,12,US_FL
2020-03-31,6742,85,1047,13,US_FL
2020-04-01,7769,100,1027,15,US_FL
2020-04-02,9000,144,1231,44,US_FL
2020-04-03,10260,169,1260,25,US_FL
2020-04-04,11537,194,1277,25,US_FL
2020-04-05,12342,220,805,26,US_FL
2020-04-06,13621,253,1279,33,US_FL
2020-04-07,14739,295,1118,42,US_FL
2020-04-08,15690,322,951,27,US_FL
2020-04-09,16819,370,1129,48,US_FL
2020-04-10,17960,418,1141,48,US_FL
2020-04-11,18978,445,1018,27,US_FL
2020-04-12,19855,460,877,15,US_FL
2020-04-13,21011,498,1156,38,US_FL
2020-04-14,21620,570,609,72,US_FL
2020-04-15,22526,613,906,43,US_FL
2020-04-16,23332,667,806,54,US_FL
2020-04-17,24745,725,1413,58,US_FL
2020-04-18,25484,747,739,22,US_FL
2020-04-19,26306,773,822,26,US_FL
2020-04-20,27050,822,744,49,US_FL
2020-04-21,27861,866,811,44,US_FL
2020-04-22,28301,926,440,60,US_FL
2020-04-23,29640,986,1339,60,US_FL
2020-04-24,30525,1045,885,59,US_FL
2020-04-25,30831,1054,306,9,US_FL
2020-04-26,31520,1073,689,19,US_FL
2020-04-27,32130,1087,610,14,US_FL
2020-04-28,32838,1170,708,83,US_FL
2020-04-29,33185,1216,347,46,US_FL
2020-04-30,33683,1267,498,51,US_FL
2020-05-01,34720,1313,1037,46,US_FL
2020-05-02,35455,1363,735,50,US_FL
2020-05-03,36070,1378,615,15,US_FL
2020-05-04,36889,1398,819,20,US_FL
2020-05-05,37431,1470,542,72,US_FL
2020-05-06,37994,1538,563,68,US_FL
2020-05-07,38820,1599,826,61,US_FL
2020-05-08,39191,1668,371,69,US_FL
2020-05-09,39993,1714,802,46,US_FL
2020-05-10,40588,1720,595,6,US_FL
2020-05-11,40974,1734,386,14,US_FL
2020-05-12,41915,1778,941,44,US_FL
2020-05-13,42394,1826,479,48,US_FL
2020-05-14,43202,1874,808,48,US_FL
2020-05-15,44130,1916,928,42,US_FL
2020-05-16,44803,1963,673,47,US_FL
2020-05-17,45580,1972,777,9,US_FL
2020-05-18,46434,1996,854,24,US_FL
2020-05-19,46936,2051,502,55,US_FL
2020-05-20,47463,2095,527,44,US_FL
2020-05-21,48667,2143,1204,48,US_FL
2020-05-22,49443,2189,776,46,US_FL
2020-05-23,50119,2232,676,43,US_FL
2020-05-24,50859,2236,740,4,US_FL
2020-05-25,51738,2251,879,15,US_FL
2020-05-26,52247,2258,509,7,US_FL
2020-05-27,52626,2318,379,60,US_FL
2020-05-28,53277,2363,651,45,US_FL
2020-05-29,54489,2412,1212,49,US_FL
2020-05-30,55416,2446,927,34,US_FL
2020-05-31,56155,2450,739,4,US_FL
2020-06-01,56822,2459,667,9,US_FL
2020-06-02,57439,2529,617,70,US_FL
2020-06-03,58756,2565,1317,36,US_FL
2020-06-04,60175,2606,1419,41,US_FL
2020-06-05,61480,2659,1305,53,US_FL
2020-06-06,62750,2687,1270,28,US_FL
2020-06-07,63930,2699,1180,12,US_FL
2020-06-08,64896,2711,966,12,US_FL
2020-06-09,65992,2764,1096,53,US_FL
2020-06-10,67363,2800,1371,36,US_FL
2020-06-11,69061,2847,1698,47,US_FL
2020-06-12,70963,2876,1902,29,US_FL
2020-06-13,73544,2924,2581,48,US_FL
2020-06-14,75560,2930,2016,6,US_FL
2020-06-15,77318,2937,1758,7,US_FL
2020-06-16,80101,2992,2783,55,US_FL
2020-06-17,82711,3017,2610,25,US_FL
2020-06-18,85918,3060,3207,43,US_FL
2020-06-19,89740,3103,3822,43,US_FL
2020-06-20,93789,3143,4049,40,US_FL
2020-06-21,97283,3160,3494,17,US_FL
2020-06-22,100209,3172,2926,12,US_FL
2020-06-23,103495,3237,3286,65,US_FL
2020-06-24,109006,3280,5511,43,US_FL
2020-06-25,114010,3326,5004,46,US_FL
2020-06-26,122952,3365,8942,39,US_FL
2020-03-02,2,0,,,US_GA
2020-03-03,2,0,0,0,US_GA
2020-03-04,2,0,0,0,US_GA
2020-03-05,2,0,0,0,US_GA
2020-03-06,3,0,1,0,US_GA
2020-03-07,7,0,4,0,US_GA
2020-03-08,11,0,4,0,US_GA
2020-03-09,17,0,6,0,US_GA
2020-03-10,22,0,5,0,US_GA
2020-03-11,31,0,9,0,US_GA
2020-03-12,31,1,0,1,US_GA
2020-03-13,41,1,10,0,US_GA
2020-03-14,65,1,24,0,US_GA
2020-03-15,97,1,32,0,US_GA
2020-03-16,118,1,21,0,US_GA
2020-03-17,142,1,24,0,US_GA
2020-03-18,193,3,51,2,US_GA
2020-03-19,282,10,89,7,US_GA
2020-03-20,482,14,200,4,US_GA
2020-03-21,552,20,70,6,US_GA
2020-03-22,620,25,68,5,US_GA
2020-03-23,800,25,180,0,US_GA
2020-03-24,1095,38,295,13,US_GA
2020-03-25,1385,47,290,9,US_GA
2020-03-26,1641,56,256,9,US_GA
2020-03-27,2198,64,557,8,US_GA
2020-03-28,2447,79,249,15,US_GA
2020-03-29,2683,83,236,4,US_GA
2020-03-30,3032,103,349,20,US_GA
2020-03-31,4116,126,1084,23,US_GA
2020-04-01,4747,154,631,28,US_GA
2020-04-02,5444,176,697,22,US_GA
2020-04-03,5967,198,523,22,US_GA
2020-04-04,6383,208,416,10,US_GA
2020-04-05,6742,219,359,11,US_GA
2020-04-06,7558,294,816,75,US_GA
2020-04-07,9156,348,1598,54,US_GA
2020-04-08,10204,370,1048,22,US_GA
2020-04-09,10885,412,681,42,US_GA
2020-04-10,11859,425,974,13,US_GA
2020-04-11,12261,432,402,7,US_GA
2020-04-12,12103,438,-158,6,US_GA
2020-04-13,13125,479,1022,41,US_GA
2020-04-14,13913,517,788,38,US_GA
2020-04-15,14583,569,670,52,US_GA
2020-04-16,15644,611,1061,42,US_GA
2020-04-17,16658,661,1014,50,US_GA
2020-04-18,17014,670,356,9,US_GA
2020-04-19,17619,682,605,12,US_GA
2020-04-20,18447,767,828,85,US_GA
2020-04-21,19189,810,742,43,US_GA
2020-04-22,20099,837,910,27,US_GA
2020-04-23,20905,871,806,34,US_GA
2020-04-24,21575,889,670,18,US_GA
2020-04-25,22225,897,650,8,US_GA
2020-04-26,22459,907,234,10,US_GA
2020-04-27,23229,981,770,74,US_GA
2020-04-28,23607,1022,378,41,US_GA
2020-04-29,24300,1086,693,64,US_GA
2020-04-30,25431,1121,1131,35,US_GA
2020-05-01,26436,1153,1005,32,US_GA
2020-05-02,27268,1161,832,8,US_GA
2020-05-03,27618,1168,350,7,US_GA
2020-05-04,28350,1228,732,60,US_GA
2020-05-05,28876,1277,526,49,US_GA
2020-05-06,29724,1309,848,32,US_GA
2020-05-07,30524,1332,800,23,US_GA
2020-05-08,31089,1378,565,46,US_GA
2020-05-09,31481,1380,392,2,US_GA
2020-05-10,32267,1383,786,3,US_GA
2020-05-11,32448,1420,181,37,US_GA
2020-05-12,33311,1470,863,50,US_GA
2020-05-13,33866,1494,555,24,US_GA
2020-05-14,34422,1521,556,27,US_GA
2020-05-15,35242,1563,820,42,US_GA
2020-05-16,35655,1573,413,10,US_GA
2020-05-17,35954,1584,299,11,US_GA
2020-05-18,36634,1624,680,40,US_GA
2020-05-19,37214,1650,580,26,US_GA
2020-05-20,38162,1672,948,22,US_GA
2020-05-21,38969,1749,807,77,US_GA
2020-05-22,39734,1779,765,30,US_GA
2020-05-23,40408,1794,674,15,US_GA
2020-05-24,40989,1799,581,5,US_GA
2020-05-25,41414,1820,425,21,US_GA
2020-05-26,42066,1867,652,47,US_GA
2020-05-27,42713,1904,647,37,US_GA
2020-05-28,43363,1942,650,38,US_GA
2020-05-29,43888,1953,525,11,US_GA
2020-05-30,44336,1973,448,20,US_GA
2020-05-31,45051,2019,715,46,US_GA
2020-06-01,45757,2057,706,38,US_GA
2020-06-02,46063,2070,306,13,US_GA
2020-06-03,46711,2092,648,22,US_GA
2020-06-04,47528,2116,817,24,US_GA
2020-06-05,48280,2143,752,27,US_GA
2020-06-06,48943,2147,663,4,US_GA
2020-06-07,49371,2148,428,1,US_GA
2020-06-08,49995,2176,624,28,US_GA
2020-06-09,50769,2250,774,74,US_GA
2020-06-10,51465,2292,696,42,US_GA
2020-06-11,52332,2337,867,45,US_GA
2020-06-12,53201,2384,869,47,US_GA
2020-06-13,54178,2411,977,27,US_GA
2020-06-14,54874,2416,696,5,US_GA
2020-06-15,55505,2457,631,41,US_GA
2020-06-16,56302,2492,797,35,US_GA
2020-06-17,57217,2536,915,44,US_GA
2020-06-18,58040,2565,823,29,US_GA
2020-06-19,59117,2596,1077,31,US_GA
2020-06-20,60669,2602,1552,6,US_GA
2020-06-21,61493,2603,824,1,US_GA
2020-06-22,62705,2607,1212,4,US_GA
2020-06-23,64577,2646,1872,39,US_GA
2020-06-24,66290,2658,1713,12,US_GA
2020-06-25,67796,2704,1506,46,US_GA
2020-06-26,69542,2727,1746,23,US_GA
2020-03-15,3,0,,,US_GU
2020-03-16,3,0,0,0,US_GU
2020-03-17,3,0,0,0,US_GU
2020-03-18,8,0,5,0,US_GU
2020-03-19,12,0,4,0,US_GU
2020-03-20,14,0,2,0,US_GU
2020-03-21,15,0,1,0,US_GU
2020-03-22,27,1,12,1,US_GU
2020-03-23,29,1,2,0,US_GU
2020-03-24,32,1,3,0,US_GU
