datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-05-09,CZ020,CZ0205,33,30,0
2020-05-09,CZ020,CZ0206,75,64,2
2020-05-09,CZ020,CZ0207,49,37,1
2020-05-09,CZ020,CZ0208,50,45,1
2020-05-09,CZ020,CZ0209,176,155,4
2020-05-09,CZ020,CZ020A,153,116,4
2020-05-09,CZ020,CZ020B,51,36,2
2020-05-09,CZ020,CZ020C,14,14,0
2020-05-09,CZ031,CZ0311,41,33,0
2020-05-09,CZ031,CZ0312,22,22,0
2020-05-09,CZ031,CZ0313,16,15,0
2020-05-09,CZ031,CZ0314,10,9,0
2020-05-09,CZ031,CZ0315,34,20,5
2020-05-09,CZ031,CZ0316,35,32,1
2020-05-09,CZ031,CZ0317,19,14,0
2020-05-09,CZ032,CZ0321,339,267,8
2020-05-09,CZ032,CZ0322,83,63,0
2020-05-09,CZ032,CZ0323,98,73,2
2020-05-09,CZ032,CZ0324,33,13,3
2020-05-09,CZ032,CZ0325,21,13,0
2020-05-09,CZ032,CZ0326,6,3,0
2020-05-09,CZ032,CZ0327,52,28,0
2020-05-09,CZ041,CZ0411,281,129,24
2020-05-09,CZ041,CZ0412,79,58,3
2020-05-09,CZ041,CZ0413,61,42,0
2020-05-09,CZ042,CZ0421,42,41,0
2020-05-09,CZ042,CZ0422,20,21,0
2020-05-09,CZ042,CZ0423,250,178,11
2020-05-09,CZ042,CZ0424,25,20,3
2020-05-09,CZ042,CZ0425,38,22,7
2020-05-09,CZ042,CZ0426,47,26,0
2020-05-09,CZ042,CZ0427,76,73,0
2020-05-09,CZ051,CZ0511,7,6,0
2020-05-09,CZ051,CZ0512,80,66,1
2020-05-09,CZ051,CZ0513,72,58,2
2020-05-09,CZ051,CZ0514,38,33,1
2020-05-09,CZ052,CZ0521,63,49,2
2020-05-09,CZ052,CZ0522,20,18,1
2020-05-09,CZ052,CZ0523,65,61,0
2020-05-09,CZ052,CZ0524,17,16,1
2020-05-09,CZ052,CZ0525,22,16,0
2020-05-09,CZ053,CZ0531,77,72,0
2020-05-09,CZ053,CZ0532,138,88,2
2020-05-09,CZ053,CZ0533,33,23,2
2020-05-09,CZ053,CZ0534,24,20,2
2020-05-09,CZ063,CZ0631,91,53,3
2020-05-09,CZ063,CZ0632,12,11,0
2020-05-09,CZ063,CZ0633,1,1,0
2020-05-09,CZ063,CZ0634,33,26,1
2020-05-09,CZ063,CZ0635,38,37,0
2020-05-09,CZ064,CZ0641,23,16,0
2020-05-09,CZ064,CZ0642,176,129,3
2020-05-09,CZ064,CZ0643,62,52,1
2020-05-09,CZ064,CZ0644,111,66,13
2020-05-09,CZ064,CZ0645,10,9,0
2020-05-09,CZ064,CZ0646,28,19,0
2020-05-09,CZ064,CZ0647,69,60,0
2020-05-09,CZ071,CZ0711,10,7,0
2020-05-09,CZ071,CZ0712,532,385,15
2020-05-09,CZ071,CZ0713,59,40,0
2020-05-09,CZ071,CZ0714,49,33,1
2020-05-09,CZ071,CZ0715,45,44,0
2020-05-09,CZ072,CZ0721,29,26,0
2020-05-09,CZ072,CZ0722,140,125,1
2020-05-09,CZ072,CZ0723,44,39,0
2020-05-09,CZ072,CZ0724,121,67,0
2020-05-09,CZ080,CZ0801,25,21,1
2020-05-09,CZ080,CZ0802,241,163,7
2020-05-09,CZ080,CZ0803,137,63,2
2020-05-09,CZ080,CZ0804,91,50,2
2020-05-09,CZ080,CZ0805,186,118,4
2020-05-09,CZ080,CZ0806,440,260,25
2020-05-10,CZ010,CZ0100,1808,1156,91
2020-05-10,CZ020,CZ0201,91,79,1
2020-05-10,CZ020,CZ0202,78,64,1
2020-05-10,CZ020,CZ0203,105,85,6
2020-05-10,CZ020,CZ0204,58,49,1
2020-05-10,CZ020,CZ0205,33,30,0
2020-05-10,CZ020,CZ0206,75,64,2
2020-05-10,CZ020,CZ0207,50,37,1
2020-05-10,CZ020,CZ0208,50,45,1
2020-05-10,CZ020,CZ0209,177,155,4
2020-05-10,CZ020,CZ020A,154,120,4
2020-05-10,CZ020,CZ020B,51,36,2
2020-05-10,CZ020,CZ020C,14,14,0
2020-05-10,CZ031,CZ0311,41,33,0
2020-05-10,CZ031,CZ0312,22,22,0
2020-05-10,CZ031,CZ0313,16,15,0
2020-05-10,CZ031,CZ0314,10,9,0
2020-05-10,CZ031,CZ0315,34,20,5
2020-05-10,CZ031,CZ0316,35,32,1
2020-05-10,CZ031,CZ0317,19,14,0
2020-05-10,CZ032,CZ0321,340,268,8
2020-05-10,CZ032,CZ0322,83,67,0
2020-05-10,CZ032,CZ0323,99,73,2
2020-05-10,CZ032,CZ0324,33,13,3
2020-05-10,CZ032,CZ0325,21,14,0
2020-05-10,CZ032,CZ0326,6,3,0
2020-05-10,CZ032,CZ0327,53,28,0
2020-05-10,CZ041,CZ0411,282,140,24
2020-05-10,CZ041,CZ0412,79,60,3
2020-05-10,CZ041,CZ0413,61,43,0
2020-05-10,CZ042,CZ0421,42,41,0
2020-05-10,CZ042,CZ0422,21,21,0
2020-05-10,CZ042,CZ0423,250,178,11
2020-05-10,CZ042,CZ0424,25,20,3
2020-05-10,CZ042,CZ0425,38,22,7
2020-05-10,CZ042,CZ0426,47,26,0
2020-05-10,CZ042,CZ0427,76,74,0
2020-05-10,CZ051,CZ0511,7,6,0
2020-05-10,CZ051,CZ0512,80,67,1
2020-05-10,CZ051,CZ0513,72,60,2
2020-05-10,CZ051,CZ0514,38,34,1
2020-05-10,CZ052,CZ0521,63,50,2
2020-05-10,CZ052,CZ0522,20,18,1
2020-05-10,CZ052,CZ0523,65,61,0
2020-05-10,CZ052,CZ0524,17,16,1
2020-05-10,CZ052,CZ0525,24,16,0
2020-05-10,CZ053,CZ0531,77,72,0
2020-05-10,CZ053,CZ0532,138,89,2
2020-05-10,CZ053,CZ0533,33,23,2
2020-05-10,CZ053,CZ0534,24,20,2
2020-05-10,CZ063,CZ0631,91,54,3
2020-05-10,CZ063,CZ0632,12,11,0
2020-05-10,CZ063,CZ0633,1,1,0
2020-05-10,CZ063,CZ0634,33,26,1
2020-05-10,CZ063,CZ0635,38,37,0
2020-05-10,CZ064,CZ0641,23,16,0
2020-05-10,CZ064,CZ0642,181,130,3
2020-05-10,CZ064,CZ0643,62,52,1
2020-05-10,CZ064,CZ0644,111,66,13
2020-05-10,CZ064,CZ0645,10,9,0
2020-05-10,CZ064,CZ0646,28,19,0
2020-05-10,CZ064,CZ0647,70,62,0
2020-05-10,CZ071,CZ0711,10,7,0
2020-05-10,CZ071,CZ0712,532,387,15
2020-05-10,CZ071,CZ0713,59,40,0
2020-05-10,CZ071,CZ0714,49,33,1
2020-05-10,CZ071,CZ0715,45,44,0
2020-05-10,CZ072,CZ0721,29,26,0
2020-05-10,CZ072,CZ0722,140,125,1
2020-05-10,CZ072,CZ0723,44,39,0
2020-05-10,CZ072,CZ0724,122,68,0
2020-05-10,CZ080,CZ0801,25,21,1
2020-05-10,CZ080,CZ0802,241,164,7
2020-05-10,CZ080,CZ0803,138,63,2
2020-05-10,CZ080,CZ0804,91,50,2
2020-05-10,CZ080,CZ0805,186,119,4
2020-05-10,CZ080,CZ0806,441,261,27
2020-05-11,CZ010,CZ0100,1822,1166,91
2020-05-11,CZ020,CZ0201,91,80,1
2020-05-11,CZ020,CZ0202,78,67,1
2020-05-11,CZ020,CZ0203,105,87,6
2020-05-11,CZ020,CZ0204,58,49,1
2020-05-11,CZ020,CZ0205,33,31,0
2020-05-11,CZ020,CZ0206,77,65,2
2020-05-11,CZ020,CZ0207,52,37,1
2020-05-11,CZ020,CZ0208,50,45,1
2020-05-11,CZ020,CZ0209,178,157,4
2020-05-11,CZ020,CZ020A,155,121,4
2020-05-11,CZ020,CZ020B,51,36,2
2020-05-11,CZ020,CZ020C,14,14,0
2020-05-11,CZ031,CZ0311,41,33,0
2020-05-11,CZ031,CZ0312,22,22,0
2020-05-11,CZ031,CZ0313,16,15,0
2020-05-11,CZ031,CZ0314,10,9,0
2020-05-11,CZ031,CZ0315,34,20,5
2020-05-11,CZ031,CZ0316,35,32,1
2020-05-11,CZ031,CZ0317,19,14,0
2020-05-11,CZ032,CZ0321,340,269,8
2020-05-11,CZ032,CZ0322,83,67,0
2020-05-11,CZ032,CZ0323,99,75,3
2020-05-11,CZ032,CZ0324,33,15,3
2020-05-11,CZ032,CZ0325,21,14,0
2020-05-11,CZ032,CZ0326,6,3,0
2020-05-11,CZ032,CZ0327,53,28,0
2020-05-11,CZ041,CZ0411,285,147,24
2020-05-11,CZ041,CZ0412,79,63,3
2020-05-11,CZ041,CZ0413,62,44,0
2020-05-11,CZ042,CZ0421,43,41,0
2020-05-11,CZ042,CZ0422,21,21,0
2020-05-11,CZ042,CZ0423,250,187,11
2020-05-11,CZ042,CZ0424,25,20,3
2020-05-11,CZ042,CZ0425,38,22,7
2020-05-11,CZ042,CZ0426,48,26,0
2020-05-11,CZ042,CZ0427,76,74,0
2020-05-11,CZ051,CZ0511,7,6,0
2020-05-11,CZ051,CZ0512,80,68,1
2020-05-11,CZ051,CZ0513,72,61,2
2020-05-11,CZ051,CZ0514,38,35,1
2020-05-11,CZ052,CZ0521,63,50,2
2020-05-11,CZ052,CZ0522,20,18,1
2020-05-11,CZ052,CZ0523,65,61,0
2020-05-11,CZ052,CZ0524,17,16,1
2020-05-11,CZ052,CZ0525,24,16,0
2020-05-11,CZ053,CZ0531,77,72,0
2020-05-11,CZ053,CZ0532,138,93,2
2020-05-11,CZ053,CZ0533,33,23,2
2020-05-11,CZ053,CZ0534,25,20,2
2020-05-11,CZ063,CZ0631,91,56,3
2020-05-11,CZ063,CZ0632,12,11,0
2020-05-11,CZ063,CZ0633,1,1,0
2020-05-11,CZ063,CZ0634,33,27,1
2020-05-11,CZ063,CZ0635,38,37,0
2020-05-11,CZ064,CZ0641,24,16,0
2020-05-11,CZ064,CZ0642,185,131,3
2020-05-11,CZ064,CZ0643,62,52,1
2020-05-11,CZ064,CZ0644,111,71,13
2020-05-11,CZ064,CZ0645,10,9,0
2020-05-11,CZ064,CZ0646,28,19,0
2020-05-11,CZ064,CZ0647,70,63,0
2020-05-11,CZ071,CZ0711,10,7,0
2020-05-11,CZ071,CZ0712,532,400,16
2020-05-11,CZ071,CZ0713,64,40,0
2020-05-11,CZ071,CZ0714,49,33,1
2020-05-11,CZ071,CZ0715,45,44,0
2020-05-11,CZ072,CZ0721,29,26,0
2020-05-11,CZ072,CZ0722,141,126,1
2020-05-11,CZ072,CZ0723,45,39,0
2020-05-11,CZ072,CZ0724,122,76,0
2020-05-11,CZ080,CZ0801,25,21,1
2020-05-11,CZ080,CZ0802,244,175,7
2020-05-11,CZ080,CZ0803,140,63,2
2020-05-11,CZ080,CZ0804,91,53,2
2020-05-11,CZ080,CZ0805,187,135,4
2020-05-11,CZ080,CZ0806,444,270,27
2020-05-12,CZ010,CZ0100,1837,1179,91
2020-05-12,CZ020,CZ0201,91,81,1
2020-05-12,CZ020,CZ0202,78,67,1
2020-05-12,CZ020,CZ0203,107,87,6
2020-05-12,CZ020,CZ0204,58,51,1
2020-05-12,CZ020,CZ0205,33,32,0
2020-05-12,CZ020,CZ0206,78,65,2
2020-05-12,CZ020,CZ0207,52,37,1
2020-05-12,CZ020,CZ0208,50,45,1
2020-05-12,CZ020,CZ0209,178,157,4
2020-05-12,CZ020,CZ020A,155,123,4
2020-05-12,CZ020,CZ020B,51,36,2
2020-05-12,CZ020,CZ020C,14,14,0
2020-05-12,CZ031,CZ0311,41,33,0
2020-05-12,CZ031,CZ0312,22,22,0
2020-05-12,CZ031,CZ0313,16,15,0
2020-05-12,CZ031,CZ0314,10,10,0
2020-05-12,CZ031,CZ0315,37,21,5
2020-05-12,CZ031,CZ0316,35,33,1
2020-05-12,CZ031,CZ0317,19,15,0
2020-05-12,CZ032,CZ0321,340,275,8
2020-05-12,CZ032,CZ0322,83,68,0
2020-05-12,CZ032,CZ0323,99,75,3
2020-05-12,CZ032,CZ0324,33,16,3
2020-05-12,CZ032,CZ0325,21,14,0
2020-05-12,CZ032,CZ0326,6,3,0
2020-05-12,CZ032,CZ0327,53,32,0
2020-05-12,CZ041,CZ0411,287,150,27
2020-05-12,CZ041,CZ0412,79,63,3
2020-05-12,CZ041,CZ0413,62,45,0
2020-05-12,CZ042,CZ0421,43,41,0
2020-05-12,CZ042,CZ0422,21,21,0
2020-05-12,CZ042,CZ0423,250,192,11
2020-05-12,CZ042,CZ0424,25,20,3
2020-05-12,CZ042,CZ0425,39,22,7
2020-05-12,CZ042,CZ0426,50,27,0
2020-05-12,CZ042,CZ0427,76,76,0
2020-05-12,CZ051,CZ0511,7,6,0
2020-05-12,CZ051,CZ0512,80,69,1
2020-05-12,CZ051,CZ0513,72,62,2
2020-05-12,CZ051,CZ0514,38,35,1
2020-05-12,CZ052,CZ0521,63,51,2
2020-05-12,CZ052,CZ0522,20,18,1
2020-05-12,CZ052,CZ0523,65,61,0
2020-05-12,CZ052,CZ0524,17,16,1
2020-05-12,CZ052,CZ0525,24,16,0
2020-05-12,CZ053,CZ0531,77,72,0
2020-05-12,CZ053,CZ0532,138,95,2
2020-05-12,CZ053,CZ0533,33,26,2
2020-05-12,CZ053,CZ0534,25,20,2
2020-05-12,CZ063,CZ0631,93,56,3
2020-05-12,CZ063,CZ0632,12,12,0
2020-05-12,CZ063,CZ0633,1,1,0
2020-05-12,CZ063,CZ0634,33,27,1
2020-05-12,CZ063,CZ0635,38,37,0
2020-05-12,CZ064,CZ0641,24,16,0
2020-05-12,CZ064,CZ0642,185,132,3
2020-05-12,CZ064,CZ0643,62,55,1
2020-05-12,CZ064,CZ0644,111,74,13
2020-05-12,CZ064,CZ0645,11,9,0
2020-05-12,CZ064,CZ0646,28,19,0
2020-05-12,CZ064,CZ0647,70,63,0
2020-05-12,CZ071,CZ0711,10,9,0
2020-05-12,CZ071,CZ0712,532,406,16
2020-05-12,CZ071,CZ0713,69,40,0
2020-05-12,CZ071,CZ0714,49,33,1
2020-05-12,CZ071,CZ0715,45,44,0
2020-05-12,CZ072,CZ0721,30,26,0
2020-05-12,CZ072,CZ0722,142,126,1
2020-05-12,CZ072,CZ0723,45,39,0
2020-05-12,CZ072,CZ0724,122,77,0
2020-05-12,CZ080,CZ0801,25,21,1
2020-05-12,CZ080,CZ0802,246,177,7
2020-05-12,CZ080,CZ0803,143,63,2
2020-05-12,CZ080,CZ0804,91,55,2
2020-05-12,CZ080,CZ0805,187,137,4
2020-05-12,CZ080,CZ0806,445,277,27
2020-05-13,CZ010,CZ0100,1852,1195,91
2020-05-13,CZ020,CZ0201,92,82,1
2020-05-13,CZ020,CZ0202,78,68,1
2020-05-13,CZ020,CZ0203,108,87,6
2020-05-13,CZ020,CZ0204,58,52,1
2020-05-13,CZ020,CZ0205,33,32,0
2020-05-13,CZ020,CZ0206,85,66,2
2020-05-13,CZ020,CZ0207,53,38,1
2020-05-13,CZ020,CZ0208,50,46,1
2020-05-13,CZ020,CZ0209,178,159,4
2020-05-13,CZ020,CZ020A,157,126,4
2020-05-13,CZ020,CZ020B,51,36,2
2020-05-13,CZ020,CZ020C,14,14,0
2020-05-13,CZ031,CZ0311,41,37,0
2020-05-13,CZ031,CZ0312,22,22,0
2020-05-13,CZ031,CZ0313,16,15,0
2020-05-13,CZ031,CZ0314,10,10,0
2020-05-13,CZ031,CZ0315,37,21,5
2020-05-13,CZ031,CZ0316,35,33,1
2020-05-13,CZ031,CZ0317,19,15,0
2020-05-13,CZ032,CZ0321,340,278,8
2020-05-13,CZ032,CZ0322,83,69,0
2020-05-13,CZ032,CZ0323,99,80,3
2020-05-13,CZ032,CZ0324,33,17,4
2020-05-13,CZ032,CZ0325,21,15,0
2020-05-13,CZ032,CZ0326,6,4,0
2020-05-13,CZ032,CZ0327,53,32,1
2020-05-13,CZ041,CZ0411,288,152,27
2020-05-13,CZ041,CZ0412,79,63,3
2020-05-13,CZ041,CZ0413,62,45,0
2020-05-13,CZ042,CZ0421,45,42,0
2020-05-13,CZ042,CZ0422,21,21,0
2020-05-13,CZ042,CZ0423,250,209,11
2020-05-13,CZ042,CZ0424,25,20,3
2020-05-13,CZ042,CZ0425,39,23,7
2020-05-13,CZ042,CZ0426,50,27,0
2020-05-13,CZ042,CZ0427,76,76,0
2020-05-13,CZ051,CZ0511,7,6,0
2020-05-13,CZ051,CZ0512,80,70,1
2020-05-13,CZ051,CZ0513,72,62,2
2020-05-13,CZ051,CZ0514,38,35,1
2020-05-13,CZ052,CZ0521,63,52,2
2020-05-13,CZ052,CZ0522,21,18,1
2020-05-13,CZ052,CZ0523,65,63,0
2020-05-13,CZ052,CZ0524,17,16,1
2020-05-13,CZ052,CZ0525,24,16,0
2020-05-13,CZ053,CZ0531,77,74,0
2020-05-13,CZ053,CZ0532,138,99,2
2020-05-13,CZ053,CZ0533,33,26,2
2020-05-13,CZ053,CZ0534,25,21,2
2020-05-13,CZ063,CZ0631,93,61,3
2020-05-13,CZ063,CZ0632,12,12,0
2020-05-13,CZ063,CZ0633,1,1,0
2020-05-13,CZ063,CZ0634,33,28,1
2020-05-13,CZ063,CZ0635,38,37,0
2020-05-13,CZ064,CZ0641,24,16,0
2020-05-13,CZ064,CZ0642,185,134,3
2020-05-13,CZ064,CZ0643,63,58,1
2020-05-13,CZ064,CZ0644,111,77,13
2020-05-13,CZ064,CZ0645,13,9,0
2020-05-13,CZ064,CZ0646,28,19,0
2020-05-13,CZ064,CZ0647,70,65,0
2020-05-13,CZ071,CZ0711,10,9,0
2020-05-13,CZ071,CZ0712,533,417,16
2020-05-13,CZ071,CZ0713,69,41,0
2020-05-13,CZ071,CZ0714,49,35,1
2020-05-13,CZ071,CZ0715,45,44,0
2020-05-13,CZ072,CZ0721,30,27,0
2020-05-13,CZ072,CZ0722,142,126,1
2020-05-13,CZ072,CZ0723,45,39,0
2020-05-13,CZ072,CZ0724,122,81,1
2020-05-13,CZ080,CZ0801,25,21,1
2020-05-13,CZ080,CZ0802,246,186,7
2020-05-13,CZ080,CZ0803,144,63,2
2020-05-13,CZ080,CZ0804,91,55,2
2020-05-13,CZ080,CZ0805,190,143,4
2020-05-13,CZ080,CZ0806,448,280,28
2020-05-14,CZ010,CZ0100,1867,1212,92
2020-05-14,CZ020,CZ0201,92,82,1
2020-05-14,CZ020,CZ0202,78,72,1
2020-05-14,CZ020,CZ0203,109,87,6
2020-05-14,CZ020,CZ0204,62,53,1
2020-05-14,CZ020,CZ0205,33,33,0
2020-05-14,CZ020,CZ0206,102,66,2
2020-05-14,CZ020,CZ0207,53,38,1
2020-05-14,CZ020,CZ0208,51,46,1
2020-05-14,CZ020,CZ0209,181,160,4
2020-05-14,CZ020,CZ020A,160,128,4
2020-05-14,CZ020,CZ020B,51,36,2
2020-05-14,CZ020,CZ020C,14,14,0
2020-05-14,CZ031,CZ0311,41,37,0
2020-05-14,CZ031,CZ0312,22,22,0
2020-05-14,CZ031,CZ0313,16,15,0
2020-05-14,CZ031,CZ0314,10,10,0
2020-05-14,CZ031,CZ0315,37,22,5
2020-05-14,CZ031,CZ0316,35,34,1
2020-05-14,CZ031,CZ0317,19,15,0
2020-05-14,CZ032,CZ0321,343,280,8
2020-05-14,CZ032,CZ0322,83,70,0
2020-05-14,CZ032,CZ0323,99,80,3
2020-05-14,CZ032,CZ0324,33,17,4
2020-05-14,CZ032,CZ0325,21,16,0
2020-05-14,CZ032,CZ0326,6,4,0
2020-05-14,CZ032,CZ0327,53,34,1
2020-05-14,CZ041,CZ0411,289,156,28
2020-05-14,CZ041,CZ0412,79,63,3
2020-05-14,CZ041,CZ0413,62,46,0
2020-05-14,CZ042,CZ0421,45,42,0
2020-05-14,CZ042,CZ0422,21,21,0
2020-05-14,CZ042,CZ0423,251,214,11
2020-05-14,CZ042,CZ0424,25,20,3
2020-05-14,CZ042,CZ0425,39,24,7
2020-05-14,CZ042,CZ0426,52,27,0
2020-05-14,CZ042,CZ0427,76,76,0
2020-05-14,CZ051,CZ0511,7,6,0
2020-05-14,CZ051,CZ0512,80,70,1
2020-05-14,CZ051,CZ0513,72,62,2
2020-05-14,CZ051,CZ0514,38,35,1
2020-05-14,CZ052,CZ0521,64,52,2
2020-05-14,CZ052,CZ0522,21,18,1
2020-05-14,CZ052,CZ0523,65,63,0
2020-05-14,CZ052,CZ0524,17,16,1
2020-05-14,CZ052,CZ0525,24,16,0
2020-05-14,CZ053,CZ0531,77,75,0
2020-05-14,CZ053,CZ0532,138,109,2
2020-05-14,CZ053,CZ0533,33,26,2
2020-05-14,CZ053,CZ0534,26,21,2
2020-05-14,CZ063,CZ0631,94,63,3
2020-05-14,CZ063,CZ0632,12,12,0
2020-05-14,CZ063,CZ0633,1,1,0
2020-05-14,CZ063,CZ0634,33,29,1
2020-05-14,CZ063,CZ0635,38,37,0
2020-05-14,CZ064,CZ0641,24,16,0
2020-05-14,CZ064,CZ0642,190,135,3
2020-05-14,CZ064,CZ0643,66,58,1
2020-05-14,CZ064,CZ0644,111,80,13
2020-05-14,CZ064,CZ0645,13,10,0
2020-05-14,CZ064,CZ0646,28,20,0
2020-05-14,CZ064,CZ0647,70,66,0
2020-05-14,CZ071,CZ0711,10,9,0
2020-05-14,CZ071,CZ0712,534,417,16
2020-05-14,CZ071,CZ0713,73,41,0
2020-05-14,CZ071,CZ0714,49,36,1
2020-05-14,CZ071,CZ0715,46,44,0
2020-05-14,CZ072,CZ0721,30,27,0
2020-05-14,CZ072,CZ0722,142,129,1
2020-05-14,CZ072,CZ0723,45,39,0
2020-05-14,CZ072,CZ0724,123,90,1
2020-05-14,CZ080,CZ0801,25,21,1
2020-05-14,CZ080,CZ0802,250,191,7
2020-05-14,CZ080,CZ0803,146,63,2
2020-05-14,CZ080,CZ0804,91,57,2
2020-05-14,CZ080,CZ0805,192,145,5
2020-05-14,CZ080,CZ0806,454,284,28
2020-05-15,CZ010,CZ0100,1880,1222,92
2020-05-15,CZ020,CZ0201,92,85,1
2020-05-15,CZ020,CZ0202,78,72,1
2020-05-15,CZ020,CZ0203,109,87,6
2020-05-15,CZ020,CZ0204,62,54,1
2020-05-15,CZ020,CZ0205,33,33,0
2020-05-15,CZ020,CZ0206,103,66,2
2020-05-15,CZ020,CZ0207,53,41,1
2020-05-15,CZ020,CZ0208,51,46,1
2020-05-15,CZ020,CZ0209,182,161,4
2020-05-15,CZ020,CZ020A,160,133,4
2020-05-15,CZ020,CZ020B,51,37,2
2020-05-15,CZ020,CZ020C,14,14,0
2020-05-15,CZ031,CZ0311,41,37,0
2020-05-15,CZ031,CZ0312,22,22,0
2020-05-15,CZ031,CZ0313,16,15,0
2020-05-15,CZ031,CZ0314,10,10,0
2020-05-15,CZ031,CZ0315,37,22,5
2020-05-15,CZ031,CZ0316,35,34,1
2020-05-15,CZ031,CZ0317,19,15,0
2020-05-15,CZ032,CZ0321,347,281,8
2020-05-15,CZ032,CZ0322,85,70,0
2020-05-15,CZ032,CZ0323,99,80,3
2020-05-15,CZ032,CZ0324,33,18,4
2020-05-15,CZ032,CZ0325,21,16,0
2020-05-15,CZ032,CZ0326,6,4,0
2020-05-15,CZ032,CZ0327,53,34,1
2020-05-15,CZ041,CZ0411,290,156,29
2020-05-15,CZ041,CZ0412,79,63,3
2020-05-15,CZ041,CZ0413,62,46,0
2020-05-15,CZ042,CZ0421,45,43,0
2020-05-15,CZ042,CZ0422,21,21,0
2020-05-15,CZ042,CZ0423,252,214,11
2020-05-15,CZ042,CZ0424,25,20,3
2020-05-15,CZ042,CZ0425,39,24,7
2020-05-15,CZ042,CZ0426,53,27,0
2020-05-15,CZ042,CZ0427,76,76,0
2020-05-15,CZ051,CZ0511,7,6,0
2020-05-15,CZ051,CZ0512,81,71,1
2020-05-15,CZ051,CZ0513,72,62,2
2020-05-15,CZ051,CZ0514,38,36,1
2020-05-15,CZ052,CZ0521,64,54,2
2020-05-15,CZ052,CZ0522,21,18,1
2020-05-15,CZ052,CZ0523,65,63,0
2020-05-15,CZ052,CZ0524,17,16,1
2020-05-15,CZ052,CZ0525,24,16,0
2020-05-15,CZ053,CZ0531,77,75,0
2020-05-15,CZ053,CZ0532,138,115,2
2020-05-15,CZ053,CZ0533,34,28,2
2020-05-15,CZ053,CZ0534,26,21,2
2020-05-15,CZ063,CZ0631,94,63,3
2020-05-15,CZ063,CZ0632,12,12,0
2020-05-15,CZ063,CZ0633,1,1,0
2020-05-15,CZ063,CZ0634,33,29,1
2020-05-15,CZ063,CZ0635,38,37,0
2020-05-15,CZ064,CZ0641,24,16,0
2020-05-15,CZ064,CZ0642,190,139,3
2020-05-15,CZ064,CZ0643,66,58,1
2020-05-15,CZ064,CZ0644,111,83,13
2020-05-15,CZ064,CZ0645,13,10,0
2020-05-15,CZ064,CZ0646,28,20,0
2020-05-15,CZ064,CZ0647,71,67,0
2020-05-15,CZ071,CZ0711,10,10,0
2020-05-15,CZ071,CZ0712,535,421,16
2020-05-15,CZ071,CZ0713,74,41,0
2020-05-15,CZ071,CZ0714,49,38,1
2020-05-15,CZ071,CZ0715,47,44,0
2020-05-15,CZ072,CZ0721,30,27,0
2020-05-15,CZ072,CZ0722,142,129,1
2020-05-15,CZ072,CZ0723,45,39,0
2020-05-15,CZ072,CZ0724,123,91,1
2020-05-15,CZ080,CZ0801,25,23,1
2020-05-15,CZ080,CZ0802,254,198,8
2020-05-15,CZ080,CZ0803,148,63,2
2020-05-15,CZ080,CZ0804,91,61,2
2020-05-15,CZ080,CZ0805,194,147,5
2020-05-15,CZ080,CZ0806,459,288,28
2020-05-16,CZ010,CZ0100,1910,1228,93
2020-05-16,CZ020,CZ0201,92,85,1
2020-05-16,CZ020,CZ0202,78,72,1
2020-05-16,CZ020,CZ0203,109,87,6
2020-05-16,CZ020,CZ0204,62,54,1
2020-05-16,CZ020,CZ0205,33,33,0
2020-05-16,CZ020,CZ0206,103,66,2
2020-05-16,CZ020,CZ0207,53,41,1
2020-05-16,CZ020,CZ0208,51,46,1
2020-05-16,CZ020,CZ0209,182,163,4
2020-05-16,CZ020,CZ020A,165,134,4
2020-05-16,CZ020,CZ020B,51,37,2
2020-05-16,CZ020,CZ020C,14,14,0
2020-05-16,CZ031,CZ0311,41,38,0
2020-05-16,CZ031,CZ0312,22,22,0
2020-05-16,CZ031,CZ0313,16,15,0
2020-05-16,CZ031,CZ0314,10,10,0
2020-05-16,CZ031,CZ0315,37,22,5
2020-05-16,CZ031,CZ0316,35,34,1
2020-05-16,CZ031,CZ0317,19,15,0
2020-05-16,CZ032,CZ0321,347,283,8
2020-05-16,CZ032,CZ0322,87,71,0
2020-05-16,CZ032,CZ0323,99,80,3
2020-05-16,CZ032,CZ0324,33,19,4
2020-05-16,CZ032,CZ0325,21,16,0
2020-05-16,CZ032,CZ0326,6,4,0
2020-05-16,CZ032,CZ0327,53,37,1
2020-05-16,CZ041,CZ0411,290,159,29
2020-05-16,CZ041,CZ0412,79,63,3
2020-05-16,CZ041,CZ0413,62,46,0
2020-05-16,CZ042,CZ0421,45,43,0
2020-05-16,CZ042,CZ0422,22,21,0
2020-05-16,CZ042,CZ0423,252,214,11
2020-05-16,CZ042,CZ0424,25,21,3
2020-05-16,CZ042,CZ0425,39,24,7
2020-05-16,CZ042,CZ0426,53,28,0
2020-05-16,CZ042,CZ0427,77,76,0
2020-05-16,CZ051,CZ0511,7,6,0
2020-05-16,CZ051,CZ0512,81,71,1
2020-05-16,CZ051,CZ0513,72,62,2
2020-05-16,CZ051,CZ0514,38,36,1
2020-05-16,CZ052,CZ0521,64,54,2
2020-05-16,CZ052,CZ0522,21,18,1
2020-05-16,CZ052,CZ0523,65,63,0
2020-05-16,CZ052,CZ0524,17,16,1
