dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
11;2020-05-17;3;0;0;3
11;2020-05-18;3;1;0;0
11;2020-05-19;2;0;0;2
11;2020-05-20;2;0;0;5
11;2020-05-21;2;0;0;2
11;2020-05-22;7;2;0;1
11;2020-05-23;0;0;0;0
11;2020-05-24;0;0;0;0
11;2020-05-25;1;0;0;0
11;2020-05-26;0;0;0;1
11;2020-05-27;0;0;0;1
11;2020-05-28;2;0;0;4
11;2020-05-29;1;0;0;1
11;2020-05-30;1;0;0;1
11;2020-05-31;2;0;1;0
11;2020-06-01;0;0;1;0
11;2020-06-02;2;0;1;0
12;2020-03-19;4;0;1;1
12;2020-03-20;4;0;0;1
12;2020-03-21;1;0;0;1
12;2020-03-22;2;0;0;0
12;2020-03-23;1;0;0;0
12;2020-03-24;6;1;0;1
12;2020-03-25;3;1;0;5
12;2020-03-26;8;2;3;0
12;2020-03-27;6;1;1;3
12;2020-03-28;13;0;1;3
12;2020-03-29;2;0;0;0
12;2020-03-30;10;2;0;3
12;2020-03-31;6;2;0;2
12;2020-04-01;4;0;1;0
12;2020-04-02;9;1;0;3
12;2020-04-03;13;1;1;2
12;2020-04-04;10;2;2;5
12;2020-04-05;3;0;2;3
12;2020-04-06;6;0;0;1
12;2020-04-07;4;0;1;7
12;2020-04-08;3;0;1;5
12;2020-04-09;4;1;1;3
12;2020-04-10;7;2;2;6
12;2020-04-11;8;0;0;2
12;2020-04-12;2;0;1;0
12;2020-04-13;3;0;1;1
12;2020-04-14;1;0;0;2
12;2020-04-15;3;0;0;4
12;2020-04-16;1;0;0;1
12;2020-04-17;5;0;0;2
12;2020-04-18;8;0;0;2
12;2020-04-19;1;0;0;2
12;2020-04-20;4;0;0;1
12;2020-04-21;1;0;1;2
12;2020-04-22;3;0;0;6
12;2020-04-23;3;0;0;6
12;2020-04-24;0;0;0;13
12;2020-04-25;0;0;0;2
12;2020-04-26;0;0;0;0
12;2020-04-27;0;0;0;0
12;2020-04-28;0;0;0;3
12;2020-04-29;0;0;1;2
12;2020-04-30;1;0;1;4
12;2020-05-01;0;0;0;5
12;2020-05-02;0;0;0;4
12;2020-05-03;0;0;0;0
12;2020-05-04;0;0;0;0
12;2020-05-05;0;0;0;3
12;2020-05-06;2;0;0;1
12;2020-05-07;0;0;0;0
12;2020-05-08;0;0;0;0
12;2020-05-09;0;0;0;1
12;2020-05-10;0;0;0;0
12;2020-05-11;0;0;0;0
12;2020-05-12;0;0;0;1
12;2020-05-13;1;0;0;0
12;2020-05-14;0;0;1;2
12;2020-05-15;0;0;0;0
12;2020-05-16;0;0;0;4
12;2020-05-17;0;0;0;0
12;2020-05-18;0;0;0;0
12;2020-05-19;0;0;0;0
12;2020-05-20;0;0;0;0
12;2020-05-21;0;0;0;0
12;2020-05-22;1;0;0;4
12;2020-05-23;0;0;0;0
12;2020-05-24;0;0;0;0
12;2020-05-25;0;0;0;0
12;2020-05-26;0;0;0;0
12;2020-05-27;0;0;0;0
12;2020-05-28;0;0;1;1
12;2020-05-29;0;0;0;0
12;2020-05-30;0;0;0;4
12;2020-05-31;0;0;0;0
12;2020-06-01;0;0;0;0
12;2020-06-02;0;0;0;0
13;2020-03-19;91;17;0;43
13;2020-03-20;44;5;0;7
13;2020-03-21;63;12;0;21
13;2020-03-22;48;1;0;11
13;2020-03-23;80;16;0;30
13;2020-03-24;94;20;3;30
13;2020-03-25;80;5;5;65
13;2020-03-26;114;20;4;53
13;2020-03-27;136;16;4;38
13;2020-03-28;107;15;3;27
13;2020-03-29;117;25;7;6
13;2020-03-30;138;34;5;22
13;2020-03-31;166;22;12;101
13;2020-04-01;140;28;8;94
13;2020-04-02;106;21;10;33
13;2020-04-03;160;29;14;67
13;2020-04-04;98;15;11;62
13;2020-04-05;77;10;6;19
13;2020-04-06;149;18;25;45
13;2020-04-07;67;10;16;138
13;2020-04-08;136;19;8;71
13;2020-04-09;75;10;10;120
13;2020-04-10;127;30;6;62
13;2020-04-11;47;9;13;56
13;2020-04-12;85;9;2;11
13;2020-04-13;41;8;7;16
13;2020-04-14;96;12;17;74
13;2020-04-15;86;15;10;60
13;2020-04-16;86;17;19;76
13;2020-04-17;119;13;11;67
13;2020-04-18;60;9;9;85
13;2020-04-19;27;6;6;82
13;2020-04-20;84;21;19;55
13;2020-04-21;106;7;20;82
13;2020-04-22;114;7;30;84
13;2020-04-23;69;14;9;56
13;2020-04-24;80;17;25;82
13;2020-04-25;53;5;9;68
13;2020-04-26;32;4;4;5
13;2020-04-27;58;9;15;33
13;2020-04-28;54;7;11;76
13;2020-04-29;62;8;8;51
13;2020-04-30;29;6;9;63
13;2020-05-01;32;1;6;32
13;2020-05-02;34;0;2;12
13;2020-05-03;21;4;5;11
13;2020-05-04;33;4;8;48
13;2020-05-05;25;3;9;54
13;2020-05-06;39;2;3;42
13;2020-05-07;24;6;5;48
13;2020-05-08;18;3;1;28
13;2020-05-09;10;0;3;7
13;2020-05-10;12;7;4;7
13;2020-05-11;34;10;11;19
13;2020-05-12;15;4;5;25
13;2020-05-13;22;5;6;27
13;2020-05-14;16;3;5;29
13;2020-05-15;22;3;5;39
13;2020-05-16;12;3;4;12
13;2020-05-17;11;1;2;3
13;2020-05-18;12;2;5;7
13;2020-05-19;18;1;2;23
13;2020-05-20;17;1;7;48
13;2020-05-21;13;0;6;17
13;2020-05-22;2;2;3;13
13;2020-05-23;12;1;1;11
13;2020-05-24;4;0;1;2
13;2020-05-25;11;3;4;23
13;2020-05-26;10;2;3;27
13;2020-05-27;7;2;0;18
13;2020-05-28;4;2;2;19
13;2020-05-29;9;1;3;29
13;2020-05-30;5;0;0;2
13;2020-05-31;5;0;0;2
13;2020-06-01;1;0;0;4
13;2020-06-02;8;0;4;12
14;2020-03-19;3;0;0;1
14;2020-03-20;1;0;1;2
14;2020-03-21;6;3;0;1
14;2020-03-22;10;2;0;0
14;2020-03-23;10;1;0;2
14;2020-03-24;5;4;0;2
14;2020-03-25;17;4;0;1
14;2020-03-26;9;3;0;4
14;2020-03-27;16;5;1;1
14;2020-03-28;22;7;0;4
14;2020-03-29;16;4;0;1
14;2020-03-30;7;1;5;1
14;2020-03-31;11;6;0;4
14;2020-04-01;25;7;1;7
14;2020-04-02;19;8;1;0
14;2020-04-03;11;6;2;8
14;2020-04-04;10;5;2;14
14;2020-04-05;14;3;3;1
14;2020-04-06;19;5;7;7
14;2020-04-07;15;0;3;6
14;2020-04-08;13;3;3;4
14;2020-04-09;7;2;2;5
14;2020-04-10;13;1;1;1
14;2020-04-11;10;1;2;10
14;2020-04-12;8;0;2;8
14;2020-04-13;2;0;1;4
14;2020-04-14;7;0;5;5
14;2020-04-15;9;1;5;6
14;2020-04-16;4;4;1;8
14;2020-04-17;7;2;2;10
14;2020-04-18;8;0;0;9
14;2020-04-19;9;2;1;1
14;2020-04-20;2;0;1;1
14;2020-04-21;11;1;1;8
14;2020-04-22;3;1;0;4
14;2020-04-23;2;1;1;4
14;2020-04-24;11;1;1;3
14;2020-04-25;1;0;1;0
14;2020-04-26;1;1;0;0
14;2020-04-27;1;0;0;1
14;2020-04-28;7;1;2;7
14;2020-04-29;10;0;2;11
14;2020-04-30;1;0;1;2
14;2020-05-01;6;1;0;5
14;2020-05-02;4;0;2;1
14;2020-05-03;1;0;0;0
14;2020-05-04;5;0;1;1
14;2020-05-05;10;0;0;7
14;2020-05-06;3;0;0;3
14;2020-05-07;4;0;1;6
14;2020-05-08;3;0;2;4
14;2020-05-09;2;0;0;0
14;2020-05-10;1;1;0;0
14;2020-05-11;1;0;3;1
14;2020-05-12;6;0;2;5
14;2020-05-13;2;1;2;5
14;2020-05-14;2;0;0;4
14;2020-05-15;4;0;0;9
14;2020-05-16;4;0;0;5
14;2020-05-17;1;0;0;0
14;2020-05-18;0;1;1;5
14;2020-05-19;5;0;1;4
14;2020-05-20;1;0;0;3
14;2020-05-21;1;0;2;5
14;2020-05-22;2;0;0;5
14;2020-05-23;1;0;1;1
14;2020-05-24;2;1;0;0
14;2020-05-25;3;0;2;0
14;2020-05-26;1;0;1;3
14;2020-05-27;0;0;0;23
14;2020-05-28;0;0;0;2
14;2020-05-29;0;0;1;6
14;2020-05-30;0;0;0;1
14;2020-05-31;0;0;0;0
14;2020-06-01;0;0;0;0
14;2020-06-02;0;0;0;1
15;2020-03-19;1;0;0;0
15;2020-03-20;1;0;0;0
15;2020-03-21;1;0;0;0
15;2020-03-22;0;1;0;0
15;2020-03-23;0;0;0;0
15;2020-03-24;2;1;0;0
15;2020-03-25;1;1;0;1
15;2020-03-26;0;0;0;1
15;2020-03-27;1;0;0;0
15;2020-03-28;1;0;0;0
15;2020-03-29;0;0;0;0
15;2020-03-30;3;0;0;0
15;2020-03-31;3;1;0;0
15;2020-04-01;1;1;0;1
15;2020-04-02;9;1;0;1
15;2020-04-03;3;2;0;0
15;2020-04-04;1;0;0;0
15;2020-04-05;2;1;0;0
15;2020-04-06;2;0;0;0
15;2020-04-07;0;1;0;3
15;2020-04-08;2;1;0;2
15;2020-04-09;2;0;0;1
15;2020-04-10;0;0;0;0
15;2020-04-11;0;0;0;0
15;2020-04-12;1;0;0;0
15;2020-04-13;1;0;0;0
15;2020-04-14;1;2;0;1
15;2020-04-15;1;0;0;2
15;2020-04-16;1;1;0;1
15;2020-04-17;1;0;0;6
15;2020-04-18;0;0;0;1
15;2020-04-19;5;0;0;0
15;2020-04-20;1;1;0;0
15;2020-04-21;3;0;1;0
15;2020-04-22;1;0;0;2
15;2020-04-23;1;0;3;1
15;2020-04-24;0;0;1;3
15;2020-04-25;0;0;0;0
15;2020-04-26;0;0;0;0
15;2020-04-27;6;0;1;0
15;2020-04-28;3;0;0;2
15;2020-04-29;0;0;0;0
15;2020-04-30;0;1;0;0
15;2020-05-01;0;0;0;0
15;2020-05-02;1;0;0;0
15;2020-05-03;0;0;0;0
15;2020-05-04;1;0;2;2
15;2020-05-05;2;1;1;0
15;2020-05-06;0;0;0;3
15;2020-05-07;0;0;1;1
15;2020-05-08;0;0;0;2
15;2020-05-09;0;0;0;0
15;2020-05-10;0;0;0;0
15;2020-05-11;0;0;0;0
15;2020-05-12;2;0;0;1
15;2020-05-13;1;1;0;1
15;2020-05-14;0;0;0;0
15;2020-05-15;0;0;0;2
15;2020-05-16;1;0;0;0
15;2020-05-17;0;0;0;0
15;2020-05-18;0;0;0;0
15;2020-05-19;0;0;0;0
15;2020-05-20;0;0;0;1
15;2020-05-21;0;0;0;0
15;2020-05-22;0;0;0;0
15;2020-05-23;0;0;0;0
15;2020-05-24;0;0;0;0
15;2020-05-25;1;1;0;0
15;2020-05-26;0;0;0;2
15;2020-05-27;0;0;0;0
15;2020-05-28;0;0;0;0
15;2020-05-29;0;0;0;0
15;2020-05-30;0;0;0;1
15;2020-05-31;0;0;0;0
15;2020-06-01;0;0;0;0
15;2020-06-02;0;0;0;0
16;2020-03-19;1;0;0;2
16;2020-03-20;1;0;0;0
16;2020-03-21;2;1;0;0
16;2020-03-22;3;2;1;0
16;2020-03-23;2;2;0;0
16;2020-03-24;8;0;1;0
16;2020-03-25;12;1;2;0
16;2020-03-26;5;0;0;4
16;2020-03-27;10;2;0;2
16;2020-03-28;2;1;2;4
16;2020-03-29;10;2;1;1
16;2020-03-30;6;0;2;0
16;2020-03-31;4;0;1;6
16;2020-04-01;6;1;0;2
16;2020-04-02;4;1;1;2
16;2020-04-03;4;1;0;4
16;2020-04-04;1;1;0;1
16;2020-04-05;3;0;2;1
16;2020-04-06;0;0;1;1
16;2020-04-07;0;0;1;2
16;2020-04-08;3;1;1;2
16;2020-04-09;0;0;0;0
16;2020-04-10;1;1;0;2
16;2020-04-11;0;0;0;0
16;2020-04-12;1;0;0;1
16;2020-04-13;0;0;0;0
16;2020-04-14;0;0;0;0
16;2020-04-15;0;0;1;0
16;2020-04-16;0;0;0;2
16;2020-04-17;1;0;0;0
16;2020-04-18;0;0;0;1
16;2020-04-19;2;0;0;0
16;2020-04-20;0;0;1;0
16;2020-04-21;0;0;0;0
16;2020-04-22;0;0;0;2
16;2020-04-23;0;0;0;0
16;2020-04-24;0;0;0;1
16;2020-04-25;0;0;0;0
16;2020-04-26;0;0;0;0
16;2020-04-27;0;0;0;0
16;2020-04-28;0;0;1;0
16;2020-04-29;0;0;0;0
16;2020-04-30;0;0;0;4
16;2020-05-01;1;0;0;0
16;2020-05-02;0;0;0;0
16;2020-05-03;0;0;1;1
16;2020-05-04;1;1;0;0
16;2020-05-05;0;0;0;0
16;2020-05-06;0;0;0;1
16;2020-05-07;0;0;0;0
16;2020-05-08;0;0;0;0
16;2020-05-09;0;0;0;0
16;2020-05-10;0;0;0;0
16;2020-05-11;0;0;0;0
16;2020-05-12;0;0;0;0
16;2020-05-13;4;1;0;0
16;2020-05-14;0;0;0;0
16;2020-05-15;0;0;0;0
16;2020-05-16;0;0;0;0
16;2020-05-17;0;0;0;1
16;2020-05-18;1;0;0;0
16;2020-05-19;1;0;0;3
16;2020-05-20;0;0;0;0
16;2020-05-21;0;0;0;0
16;2020-05-22;0;0;0;0
16;2020-05-23;1;0;0;0
16;2020-05-24;2;0;0;0
16;2020-05-25;1;0;0;1
16;2020-05-26;1;0;0;2
16;2020-05-27;0;0;0;0
16;2020-05-28;0;0;0;1
16;2020-05-29;0;0;0;0
16;2020-05-30;0;0;0;0
16;2020-05-31;0;0;0;0
16;2020-06-01;0;0;0;0
16;2020-06-02;0;0;0;0
17;2020-03-19;2;0;0;0
17;2020-03-20;2;1;0;0
17;2020-03-21;4;2;0;2
17;2020-03-22;2;1;0;1
17;2020-03-23;2;1;0;1
17;2020-03-24;14;0;0;0
17;2020-03-25;10;0;0;1
17;2020-03-26;28;7;0;8
17;2020-03-27;9;2;0;1
17;2020-03-28;9;4;1;3
17;2020-03-29;11;5;2;1
17;2020-03-30;16;2;3;1
17;2020-03-31;8;2;3;6
17;2020-04-01;18;2;1;4
17;2020-04-02;10;2;1;2
17;2020-04-03;11;0;0;0
17;2020-04-04;8;0;0;4
17;2020-04-05;7;2;2;3
17;2020-04-06;6;1;2;2
17;2020-04-07;17;1;4;5
17;2020-04-08;22;2;2;8
17;2020-04-09;7;0;0;5
17;2020-04-10;5;1;0;3
17;2020-04-11;7;0;1;2
17;2020-04-12;8;0;1;0
17;2020-04-13;7;0;0;1
17;2020-04-14;13;1;2;2
17;2020-04-15;7;2;2;4
17;2020-04-16;2;0;0;3
17;2020-04-17;3;1;1;1
17;2020-04-18;6;2;0;4
17;2020-04-19;0;0;1;0
17;2020-04-20;3;0;3;1
17;2020-04-21;3;0;0;3
17;2020-04-22;1;0;1;0
17;2020-04-23;5;0;1;4
17;2020-04-24;0;0;3;2
17;2020-04-25;0;0;0;1
17;2020-04-26;0;0;3;1
17;2020-04-27;4;1;1;0
17;2020-04-28;0;0;0;3
17;2020-04-29;0;0;0;1
17;2020-04-30;2;1;2;6
17;2020-05-01;0;0;0;1
17;2020-05-02;1;0;0;2
17;2020-05-03;0;0;0;0
17;2020-05-04;0;0;0;1
17;2020-05-05;0;0;0;1
17;2020-05-06;1;0;0;4
17;2020-05-07;2;1;1;4
17;2020-05-08;0;0;0;1
17;2020-05-09;0;0;0;0
17;2020-05-10;1;0;0;0
17;2020-05-11;0;0;0;1
17;2020-05-12;0;0;0;3
17;2020-05-13;0;0;0;0
17;2020-05-14;0;0;1;2
17;2020-05-15;0;0;0;3
17;2020-05-16;0;0;0;1
17;2020-05-17;0;0;0;1
17;2020-05-18;0;0;0;0
17;2020-05-19;1;0;0;2
17;2020-05-20;0;0;1;1
17;2020-05-21;0;0;0;0
17;2020-05-22;0;0;0;0
17;2020-05-23;0;0;0;1
17;2020-05-24;0;0;0;0
17;2020-05-25;0;0;0;1
17;2020-05-26;0;0;1;0
17;2020-05-27;0;0;1;1
17;2020-05-28;0;0;0;0
17;2020-05-29;0;0;0;4
17;2020-05-30;0;0;0;0
17;2020-05-31;0;0;0;0
17;2020-06-01;0;0;0;0
17;2020-06-02;0;0;0;0
18;2020-03-19;0;0;0;0
18;2020-03-20;0;0;0;0
18;2020-03-21;0;0;0;0
18;2020-03-22;0;0;0;0
18;2020-03-23;0;0;0;0
18;2020-03-24;3;2;0;1
18;2020-03-25;5;3;0;0
18;2020-03-26;3;1;1;0
18;2020-03-27;5;0;1;2
18;2020-03-28;6;3;2;0
18;2020-03-29;2;0;0;0
18;2020-03-30;16;4;2;0
18;2020-03-31;10;2;2;1
18;2020-04-01;5;1;3;1
18;2020-04-02;6;1;3;3
18;2020-04-03;10;0;1;3
18;2020-04-04;6;3;1;1
18;2020-04-05;7;1;4;1
18;2020-04-06;14;2;3;2
18;2020-04-07;9;3;2;7
18;2020-04-08;4;0;2;4
18;2020-04-09;10;0;0;1
18;2020-04-10;13;1;2;4
18;2020-04-11;8;1;1;6
18;2020-04-12;2;0;2;0
18;2020-04-13;7;0;4;0
18;2020-04-14;2;0;0;1
18;2020-04-15;5;1;1;2
18;2020-04-16;3;0;1;5
18;2020-04-17;20;0;3;6
18;2020-04-18;3;1;1;0
18;2020-04-19;6;0;1;1
18;2020-04-20;1;0;1;0
18;2020-04-21;16;1;1;4
18;2020-04-22;5;0;4;8
18;2020-04-23;3;0;1;3
18;2020-04-24;4;0;2;2
18;2020-04-25;4;3;1;0
18;2020-04-26;4;0;1;0
18;2020-04-27;6;0;4;1
18;2020-04-28;6;0;1;10
18;2020-04-29;10;0;3;2
18;2020-04-30;3;0;0;5
18;2020-05-01;2;0;0;2
18;2020-05-02;0;0;0;1
18;2020-05-03;2;0;0;0
18;2020-05-04;2;1;0;3
18;2020-05-05;10;0;3;7
18;2020-05-06;4;0;2;11
18;2020-05-07;1;0;1;3
18;2020-05-08;3;0;0;7
18;2020-05-09;3;0;0;0
18;2020-05-10;1;0;1;1
18;2020-05-11;2;0;1;4
18;2020-05-12;0;0;0;3
18;2020-05-13;1;0;0;3
18;2020-05-14;1;0;0;3
18;2020-05-15;1;0;1;5
18;2020-05-16;0;0;0;1
18;2020-05-17;0;0;1;1
18;2020-05-18;2;0;1;2
18;2020-05-19;2;0;0;0
18;2020-05-20;2;0;2;4
18;2020-05-21;0;0;0;0
18;2020-05-22;8;0;1;4
18;2020-05-23;0;0;0;0
18;2020-05-24;1;0;0;0
18;2020-05-25;2;0;0;1
18;2020-05-26;1;0;0;0
18;2020-05-27;1;0;0;1
18;2020-05-28;0;0;0;1
18;2020-05-29;0;0;0;6
18;2020-05-30;2;0;0;0
18;2020-05-31;1;0;1;0
18;2020-06-01;0;0;0;1
18;2020-06-02;2;0;1;1
19;2020-03-19;1;0;0;0
19;2020-03-20;0;0;0;0
19;2020-03-21;3;0;0;0
19;2020-03-22;1;0;1;0
19;2020-03-23;3;1;1;0
19;2020-03-24;7;2;1;0
19;2020-03-25;4;1;0;0
19;2020-03-26;2;2;0;1
19;2020-03-27;0;0;0;0
19;2020-03-28;14;3;0;0
19;2020-03-29;5;2;0;1
19;2020-03-30;7;1;0;2
19;2020-03-31;2;0;0;1
19;2020-04-01;5;3;1;3
19;2020-04-02;2;0;0;3
19;2020-04-03;7;0;0;3
19;2020-04-04;6;0;3;1
19;2020-04-05;1;1;0;1
19;2020-04-06;5;1;2;1
19;2020-04-07;5;1;2;6
19;2020-04-08;5;1;0;3
19;2020-04-09;5;1;1;3
19;2020-04-10;4;2;0;5
19;2020-04-11;9;0;1;3
19;2020-04-12;3;0;1;1
19;2020-04-13;3;1;0;0
19;2020-04-14;5;0;2;1
19;2020-04-15;4;0;1;2
19;2020-04-16;6;0;1;3
19;2020-04-17;2;0;0;1
19;2020-04-18;8;0;2;2
19;2020-04-19;5;0;0;0
19;2020-04-20;8;2;1;3
19;2020-04-21;5;0;1;2
19;2020-04-22;1;0;0;1
19;2020-04-23;2;0;0;2
19;2020-04-24;5;1;0;1
19;2020-04-25;1;0;0;4
19;2020-04-26;1;0;0;0
19;2020-04-27;7;1;1;2
19;2020-04-28;1;0;1;1
19;2020-04-29;3;2;2;2
19;2020-04-30;7;1;2;0
19;2020-05-01;0;0;0;0
19;2020-05-02;0;0;0;0
19;2020-05-03;4;1;0;6
19;2020-05-04;2;0;0;1
19;2020-05-05;1;0;0;3
19;2020-05-06;1;0;2;2
19;2020-05-07;3;0;0;3
19;2020-05-08;1;0;0;6
19;2020-05-09;2;1;0;0
19;2020-05-10;1;0;0;0
19;2020-05-11;3;1;0;5
19;2020-05-12;0;0;1;2
19;2020-05-13;8;0;1;0
19;2020-05-14;0;0;0;2
19;2020-05-15;1;0;1;1
19;2020-05-16;0;0;0;2
19;2020-05-17;0;0;0;0
19;2020-05-18;1;0;0;0
19;2020-05-19;4;2;0;6
19;2020-05-20;0;0;0;0
19;2020-05-21;0;0;0;2
19;2020-05-22;0;0;1;1
19;2020-05-23;0;0;0;0
19;2020-05-24;0;0;0;0
19;2020-05-25;0;1;0;3
19;2020-05-26;1;0;0;5
19;2020-05-27;4;0;0;0
19;2020-05-28;0;0;0;1
19;2020-05-29;0;0;0;0
19;2020-05-30;1;0;0;2
19;2020-05-31;0;0;0;1
19;2020-06-01;0;0;0;0
19;2020-06-02;0;0;3;26
21;2020-03-19;26;11;2;24
21;2020-03-20;39;4;1;9
21;2020-03-21;2;0;1;10
21;2020-03-22;42;11;3;27
21;2020-03-23;21;2;6;12
21;2020-03-24;42;0;9;22
21;2020-03-25;76;10;5;22
21;2020-03-26;27;0;5;12
21;2020-03-27;9;3;2;0
21;2020-03-28;52;8;1;17
21;2020-03-29;44;8;2;26
21;2020-03-30;14;0;0;33
21;2020-03-31;32;2;5;8
21;2020-04-01;55;8;3;24
21;2020-04-02;67;8;18;31
21;2020-04-03;28;6;5;17
21;2020-04-04;53;6;3;7
21;2020-04-05;22;2;4;10
21;2020-04-06;31;14;3;4
21;2020-04-07;46;6;7;14
21;2020-04-08;25;2;11;12
21;2020-04-09;9;0;1;29
21;2020-04-10;73;7;7;9
21;2020-04-11;12;0;4;32
21;2020-04-12;34;1;10;6
21;2020-04-13;13;3;3;12
21;2020-04-14;21;0;14;1
21;2020-04-15;41;7;8;23
21;2020-04-16;35;5;8;6
21;2020-04-17;27;0;5;23
21;2020-04-18;19;4;5;3
21;2020-04-19;15;6;6;31
21;2020-04-20;10;1;6;6
21;2020-04-21;17;5;7;12
21;2020-04-22;10;2;1;12
21;2020-04-23;9;2;10;20
21;2020-04-24;13;0;12;34
21;2020-04-25;14;5;3;24
21;2020-04-26;1;0;4;3
21;2020-04-27;17;3;6;9
21;2020-04-28;5;1;2;7
21;2020-04-29;13;1;2;13
21;2020-04-30;17;4;1;14
21;2020-05-01;10;0;0;22
21;2020-05-02;4;1;0;0
21;2020-05-03;0;0;2;0
21;2020-05-04;3;0;0;3
21;2020-05-05;6;5;1;7
21;2020-05-06;19;1;3;5
21;2020-05-07;10;2;3;34
21;2020-05-08;6;1;1;19
21;2020-05-09;5;0;2;2
21;2020-05-10;0;0;0;2
21;2020-05-11;1;0;0;4
21;2020-05-12;5;3;4;6
21;2020-05-13;12;1;1;16
21;2020-05-14;4;0;0;5
21;2020-05-15;3;0;0;13
21;2020-05-16;2;0;0;2
21;2020-05-17;0;0;0;2
21;2020-05-18;0;0;0;0
21;2020-05-19;1;1;2;6
21;2020-05-20;5;3;1;5
21;2020-05-21;0;0;0;2
21;2020-05-22;2;1;1;3
21;2020-05-23;2;0;0;1
21;2020-05-24;2;1;0;2
21;2020-05-25;7;0;0;18
21;2020-05-26;7;2;2;24
21;2020-05-27;2;0;0;10
21;2020-05-28;1;0;0;3
21;2020-05-29;3;0;1;6
21;2020-05-30;4;0;1;3
21;2020-05-31;0;0;0;0
21;2020-06-01;3;0;0;2
21;2020-06-02;2;1;0;1
22;2020-03-19;4;0;1;0
22;2020-03-20;1;0;0;1
22;2020-03-21;2;1;0;0
22;2020-03-22;0;0;0;0
22;2020-03-23;2;0;0;0
22;2020-03-24;5;2;0;0
22;2020-03-25;6;0;0;0
22;2020-03-26;7;3;0;0
22;2020-03-27;10;1;0;0
22;2020-03-28;6;0;1;3
22;2020-03-29;5;1;1;2
22;2020-03-30;4;0;0;1
22;2020-03-31;4;0;1;1
22;2020-04-01;13;2;2;3
22;2020-04-02;16;9;3;3
22;2020-04-03;10;0;0;4
22;2020-04-04;5;1;1;6
22;2020-04-05;8;0;0;0
22;2020-04-06;10;1;1;4
22;2020-04-07;10;1;2;13
22;2020-04-08;2;0;1;3
22;2020-04-09;6;1;2;4
22;2020-04-10;11;1;1;5
22;2020-04-11;4;0;1;6
22;2020-04-12;9;0;2;2
22;2020-04-13;2;0;0;1
22;2020-04-14;9;0;1;4
22;2020-04-15;5;0;1;6
22;2020-04-16;4;0;0;8
22;2020-04-17;7;0;1;2
22;2020-04-18;1;0;0;3
22;2020-04-19;1;0;0;5
22;2020-04-20;3;0;1;4
22;2020-04-21;3;0;0;7
22;2020-04-22;2;0;0;3
22;2020-04-23;6;1;0;10
22;2020-04-24;2;0;0;3
22;2020-04-25;4;0;0;6
22;2020-04-26;0;0;0;1
22;2020-04-27;2;0;0;0
22;2020-04-28;1;0;0;3
22;2020-04-29;1;0;1;3
22;2020-04-30;4;0;0;2
22;2020-05-01;2;0;0;5
22;2020-05-02;9;0;1;1
22;2020-05-03;0;0;0;0
22;2020-05-04;4;0;0;4
22;2020-05-05;3;0;0;3
22;2020-05-06;4;0;0;4
22;2020-05-07;1;1;1;0
22;2020-05-08;2;0;1;2
22;2020-05-09;3;1;0;0
22;2020-05-10;0;0;1;0
22;2020-05-11;3;1;0;1
22;2020-05-12;2;0;0;2
22;2020-05-13;1;0;1;2
22;2020-05-14;3;1;0;2
22;2020-05-15;2;0;0;3
22;2020-05-16;2;1;0;1
22;2020-05-17;0;0;1;1
22;2020-05-18;1;0;0;3
22;2020-05-19;2;0;0;1
22;2020-05-20;1;0;0;3
22;2020-05-21;2;0;0;3
22;2020-05-22;1;0;0;3
22;2020-05-23;3;1;0;4
22;2020-05-24;0;1;0;0
22;2020-05-25;0;0;0;0
22;2020-05-26;1;0;0;2
22;2020-05-27;1;0;1;0
22;2020-05-28;0;0;0;1
22;2020-05-29;2;1;0;2
22;2020-05-30;0;0;0;2
22;2020-05-31;0;0;0;0
22;2020-06-01;0;0;1;1
22;2020-06-02;0;0;1;1
23;2020-03-19;0;0;0;0
23;2020-03-20;0;0;0;0
23;2020-03-21;1;0;0;0
23;2020-03-22;1;0;0;0
23;2020-03-23;3;0;0;0
23;2020-03-24;0;0;0;0
23;2020-03-25;3;2;0;0
23;2020-03-26;2;2;0;0
23;2020-03-27;5;2;0;0
23;2020-03-28;0;2;0;0
23;2020-03-29;0;0;0;0
23;2020-03-30;2;3;0;0
23;2020-03-31;3;0;0;1
23;2020-04-01;2;0;0;0
23;2020-04-02;2;2;0;1
23;2020-04-03;0;0;0;0
23;2020-04-04;3;0;1;1
23;2020-04-05;0;0;0;0
23;2020-04-06;2;0;2;1
23;2020-04-07;5;3;0;1
23;2020-04-08;16;2;1;0
23;2020-04-09;2;0;0;1
23;2020-04-10;0;0;0;5
23;2020-04-11;2;2;0;0
23;2020-04-12;3;2;0;0
23;2020-04-13;1;0;0;0
23;2020-04-14;1;1;0;2
23;2020-04-15;0;0;0;3
23;2020-04-16;0;0;0;0
23;2020-04-17;0;0;0;0
23;2020-04-18;2;0;1;0
23;2020-04-19;0;0;0;0
23;2020-04-20;0;0;0;0
23;2020-04-21;1;0;0;2
23;2020-04-22;0;0;0;2
23;2020-04-23;0;0;0;0
23;2020-04-24;2;1;0;4
23;2020-04-25;0;0;0;0
23;2020-04-26;3;0;0;0
23;2020-04-27;0;0;0;0
23;2020-04-28;2;0;0;0
23;2020-04-29;3;0;0;2
23;2020-04-30;2;0;0;12
23;2020-05-01;0;1;0;2
