reg;cl_age90;jour;hosp;rea;rad;dc
"02";"09";"2020-05-07";0;0;0;0
"02";"19";"2020-05-07";0;0;0;0
"02";"29";"2020-05-07";0;0;3;0
"02";"39";"2020-05-07";0;0;4;0
"02";"49";"2020-05-07";1;1;12;0
"02";"59";"2020-05-07";9;5;17;1
"02";"69";"2020-05-07";4;1;19;2
"02";"79";"2020-05-07";4;0;16;4
"02";"89";"2020-05-07";1;0;6;5
"02";"90";"2020-05-07";0;0;1;2
"03";"0";"2020-05-07";8;0;36;1
"03";"09";"2020-05-07";0;0;0;0
"03";"19";"2020-05-07";1;0;2;0
"03";"29";"2020-05-07";2;0;4;0
"03";"39";"2020-05-07";1;0;7;0
"03";"49";"2020-05-07";4;0;10;0
"03";"59";"2020-05-07";0;0;2;0
"03";"69";"2020-05-07";0;0;4;0
"03";"79";"2020-05-07";0;0;3;1
"03";"89";"2020-05-07";0;0;2;0
"03";"90";"2020-05-07";0;0;0;0
"04";"0";"2020-05-07";8;3;111;0
"04";"09";"2020-05-07";0;0;1;0
"04";"19";"2020-05-07";0;0;4;0
"04";"29";"2020-05-07";0;0;18;0
"04";"39";"2020-05-07";0;0;13;0
"04";"49";"2020-05-07";2;1;11;0
"04";"59";"2020-05-07";2;0;19;0
"04";"69";"2020-05-07";2;2;22;0
"04";"79";"2020-05-07";1;0;16;0
"04";"89";"2020-05-07";1;0;7;0
"04";"90";"2020-05-07";0;0;0;0
"06";"0";"2020-05-07";52;8;115;12
"06";"09";"2020-05-07";1;1;2;0
"06";"19";"2020-05-07";2;0;4;0
"06";"29";"2020-05-07";9;0;18;0
"06";"39";"2020-05-07";2;0;16;0
"06";"49";"2020-05-07";7;1;24;3
"06";"59";"2020-05-07";11;1;21;3
"06";"69";"2020-05-07";11;4;19;2
"06";"79";"2020-05-07";5;0;4;2
"06";"89";"2020-05-07";3;0;7;2
"06";"90";"2020-05-07";0;0;0;0
"11";"0";"2020-05-07";9564;1254;19909;6390
"11";"09";"2020-05-07";42;12;218;2
"11";"19";"2020-05-07";31;13;125;3
"11";"29";"2020-05-07";116;20;663;11
"11";"39";"2020-05-07";267;48;1566;40
"11";"49";"2020-05-07";522;125;2454;116
"11";"59";"2020-05-07";1120;314;3692;439
"11";"69";"2020-05-07";1627;366;3929;920
"11";"79";"2020-05-07";2018;288;3280;1493
"11";"89";"2020-05-07";2294;39;2678;2066
"11";"90";"2020-05-07";1443;17;1103;1247
"24";"0";"2020-05-07";901;88;1392;434
"24";"09";"2020-05-07";0;0;25;0
"24";"19";"2020-05-07";0;0;15;0
"24";"29";"2020-05-07";4;1;37;1
"24";"39";"2020-05-07";10;3;71;2
"24";"49";"2020-05-07";13;4;142;3
"24";"59";"2020-05-07";51;11;192;11
"24";"69";"2020-05-07";141;26;247;31
"24";"79";"2020-05-07";185;36;265;72
"24";"89";"2020-05-07";291;7;275;175
"24";"90";"2020-05-07";199;0;117;137
"27";"0";"2020-05-07";1049;112;2702;906
"27";"09";"2020-05-07";1;0;18;0
"27";"19";"2020-05-07";3;0;21;0
"27";"29";"2020-05-07";2;0;78;0
"27";"39";"2020-05-07";7;0;140;2
"27";"49";"2020-05-07";15;2;244;5
"27";"59";"2020-05-07";70;17;359;19
"27";"69";"2020-05-07";153;33;465;76
"27";"79";"2020-05-07";245;47;550;186
"27";"89";"2020-05-07";350;12;602;411
"27";"90";"2020-05-07";202;1;221;205
"28";"0";"2020-05-07";553;60;1169;367
"28";"09";"2020-05-07";0;0;3;0
"28";"19";"2020-05-07";1;0;5;0
"28";"29";"2020-05-07";2;0;42;0
"28";"39";"2020-05-07";6;0;85;2
"28";"49";"2020-05-07";12;3;127;10
"28";"59";"2020-05-07";41;14;199;14
"28";"69";"2020-05-07";87;17;232;54
"28";"79";"2020-05-07";122;18;224;80
"28";"89";"2020-05-07";171;8;187;142
"28";"90";"2020-05-07";111;0;59;65
"32";"0";"2020-05-07";2024;242;4562;1496
"32";"09";"2020-05-07";1;1;44;0
"32";"19";"2020-05-07";4;0;27;0
"32";"29";"2020-05-07";10;2;185;1
"32";"39";"2020-05-07";31;3;350;3
"32";"49";"2020-05-07";67;19;540;10
"32";"59";"2020-05-07";174;45;777;57
"32";"69";"2020-05-07";321;93;802;201
"32";"79";"2020-05-07";455;61;813;331
"32";"89";"2020-05-07";670;18;718;591
"32";"90";"2020-05-07";283;0;289;296
"44";"0";"2020-05-07";3434;379;8726;3060
"44";"09";"2020-05-07";16;2;121;0
"44";"19";"2020-05-07";8;2;58;0
"44";"29";"2020-05-07";21;2;258;2
"44";"39";"2020-05-07";53;7;448;14
"44";"49";"2020-05-07";97;24;714;31
"44";"59";"2020-05-07";274;61;1338;78
"44";"69";"2020-05-07";594;144;1758;318
"44";"79";"2020-05-07";799;114;1780;772
"44";"89";"2020-05-07";1005;15;1643;1247
"44";"90";"2020-05-07";538;3;548;588
"52";"0";"2020-05-07";591;58;1373;372
"52";"09";"2020-05-07";0;0;4;0
"52";"19";"2020-05-07";1;0;6;0
"52";"29";"2020-05-07";2;2;50;0
"52";"39";"2020-05-07";8;2;89;0
"52";"49";"2020-05-07";13;3;149;4
"52";"59";"2020-05-07";26;12;202;12
"52";"69";"2020-05-07";84;20;256;38
"52";"79";"2020-05-07";122;17;263;68
"52";"89";"2020-05-07";211;2;264;153
"52";"90";"2020-05-07";124;0;90;97
"53";"0";"2020-05-07";339;41;914;224
"53";"09";"2020-05-07";0;0;11;0
"53";"19";"2020-05-07";1;0;6;0
"53";"29";"2020-05-07";1;0;30;0
"53";"39";"2020-05-07";2;0;66;0
"53";"49";"2020-05-07";12;1;100;1
"53";"59";"2020-05-07";30;7;138;5
"53";"69";"2020-05-07";42;11;156;27
"53";"79";"2020-05-07";92;21;196;47
"53";"89";"2020-05-07";104;1;146;83
"53";"90";"2020-05-07";53;0;62;61
"75";"0";"2020-05-07";521;85;1589;347
"75";"09";"2020-05-07";1;0;11;0
"75";"19";"2020-05-07";4;1;10;0
"75";"29";"2020-05-07";4;0;58;2
"75";"39";"2020-05-07";4;1;100;2
"75";"49";"2020-05-07";8;3;145;2
"75";"59";"2020-05-07";35;15;280;12
"75";"69";"2020-05-07";80;25;325;30
"75";"79";"2020-05-07";119;31;258;78
"75";"89";"2020-05-07";163;8;266;136
"75";"90";"2020-05-07";100;1;127;85
"76";"0";"2020-05-07";466;103;2290;448
"76";"09";"2020-05-07";0;0;18;0
"76";"19";"2020-05-07";1;0;16;0
"76";"29";"2020-05-07";4;0;86;1
"76";"39";"2020-05-07";5;1;141;1
"76";"49";"2020-05-07";12;5;246;3
"76";"59";"2020-05-07";47;12;373;15
"76";"69";"2020-05-07";70;38;418;50
"76";"79";"2020-05-07";114;37;463;88
"76";"89";"2020-05-07";133;10;356;180
"76";"90";"2020-05-07";80;0;172;110
"84";"0";"2020-05-07";2206;276;5596;1462
"84";"09";"2020-05-07";3;1;37;0
"84";"19";"2020-05-07";8;4;40;0
"84";"29";"2020-05-07";17;1;200;0
"84";"39";"2020-05-07";25;0;322;4
"84";"49";"2020-05-07";50;7;472;10
"84";"59";"2020-05-07";151;34;825;41
"84";"69";"2020-05-07";317;91;965;104
"84";"79";"2020-05-07";540;112;1064;293
"84";"89";"2020-05-07";680;20;1101;615
"84";"90";"2020-05-07";402;2;495;374
"93";"0";"2020-05-07";1337;184;4187;764
"93";"09";"2020-05-07";2;0;23;0
"93";"19";"2020-05-07";3;0;43;0
"93";"29";"2020-05-07";11;2;277;1
"93";"39";"2020-05-07";21;4;356;1
"93";"49";"2020-05-07";42;11;476;4
"93";"59";"2020-05-07";93;26;737;28
"93";"69";"2020-05-07";177;43;762;59
"93";"79";"2020-05-07";319;61;650;163
"93";"89";"2020-05-07";426;31;550;322
"93";"90";"2020-05-07";238;5;291;183
"94";"0";"2020-05-07";52;6;197;52
"94";"09";"2020-05-07";0;0;6;0
"94";"19";"2020-05-07";0;0;1;0
"94";"29";"2020-05-07";0;0;14;0
"94";"39";"2020-05-07";0;0;16;0
"94";"49";"2020-05-07";1;0;22;1
"94";"59";"2020-05-07";4;1;32;1
"94";"69";"2020-05-07";9;3;30;2
"94";"79";"2020-05-07";18;2;33;13
"94";"89";"2020-05-07";12;0;31;24
"94";"90";"2020-05-07";8;0;12;11
"01";"0";"2020-05-08";14;4;72;19
"01";"09";"2020-05-08";0;0;0;0
"01";"19";"2020-05-08";0;0;2;0
"01";"29";"2020-05-08";0;0;1;0
"01";"39";"2020-05-08";1;0;3;0
"01";"49";"2020-05-08";0;0;5;0
"01";"59";"2020-05-08";1;0;18;3
"01";"69";"2020-05-08";4;2;18;3
"01";"79";"2020-05-08";3;1;12;8
"01";"89";"2020-05-08";5;1;12;4
"01";"90";"2020-05-08";0;0;0;1
"02";"0";"2020-05-08";19;7;78;14
"02";"09";"2020-05-08";0;0;0;0
"02";"19";"2020-05-08";0;0;0;0
"02";"29";"2020-05-08";0;0;3;0
"02";"39";"2020-05-08";0;0;4;0
"02";"49";"2020-05-08";1;1;12;0
"02";"59";"2020-05-08";9;5;17;1
"02";"69";"2020-05-08";4;1;19;2
"02";"79";"2020-05-08";4;0;16;4
"02";"89";"2020-05-08";1;0;6;5
"02";"90";"2020-05-08";0;0;1;2
"03";"0";"2020-05-08";6;0;38;1
"03";"09";"2020-05-08";0;0;0;0
"03";"19";"2020-05-08";1;0;2;0
"03";"29";"2020-05-08";2;0;4;0
"03";"39";"2020-05-08";1;0;7;0
"03";"49";"2020-05-08";2;0;12;0
"03";"59";"2020-05-08";0;0;2;0
"03";"69";"2020-05-08";0;0;4;0
"03";"79";"2020-05-08";0;0;3;1
"03";"89";"2020-05-08";0;0;2;0
"03";"90";"2020-05-08";0;0;0;0
"04";"0";"2020-05-08";9;4;111;0
"04";"09";"2020-05-08";0;0;1;0
"04";"19";"2020-05-08";0;0;4;0
"04";"29";"2020-05-08";0;0;18;0
"04";"39";"2020-05-08";0;0;13;0
"04";"49";"2020-05-08";2;1;11;0
"04";"59";"2020-05-08";3;1;19;0
"04";"69";"2020-05-08";2;2;22;0
"04";"79";"2020-05-08";1;0;16;0
"04";"89";"2020-05-08";1;0;7;0
"04";"90";"2020-05-08";0;0;0;0
"06";"0";"2020-05-08";55;10;118;12
"06";"09";"2020-05-08";1;1;2;0
"06";"19";"2020-05-08";3;1;4;0
"06";"29";"2020-05-08";9;0;19;0
"06";"39";"2020-05-08";2;0;16;0
"06";"49";"2020-05-08";7;1;24;3
"06";"59";"2020-05-08";14;2;21;3
"06";"69";"2020-05-08";11;4;19;2
"06";"79";"2020-05-08";4;0;5;2
"06";"89";"2020-05-08";3;0;8;2
"06";"90";"2020-05-08";0;0;0;0
"11";"0";"2020-05-08";9429;1218;20135;6421
"11";"09";"2020-05-08";44;12;219;2
"11";"19";"2020-05-08";33;12;125;3
"11";"29";"2020-05-08";116;19;666;11
"11";"39";"2020-05-08";270;46;1571;41
"11";"49";"2020-05-08";515;123;2469;117
"11";"59";"2020-05-08";1089;301;3726;444
"11";"69";"2020-05-08";1597;357;3969;924
"11";"79";"2020-05-08";1984;283;3325;1501
"11";"89";"2020-05-08";2267;39;2727;2074
"11";"90";"2020-05-08";1429;14;1137;1251
"24";"0";"2020-05-08";869;79;1428;439
"24";"09";"2020-05-08";0;0;26;0
"24";"19";"2020-05-08";0;0;15;0
"24";"29";"2020-05-08";3;1;38;1
"24";"39";"2020-05-08";10;3;71;2
"24";"49";"2020-05-08";9;4;146;3
"24";"59";"2020-05-08";50;10;194;11
"24";"69";"2020-05-08";131;24;256;33
"24";"79";"2020-05-08";180;33;270;73
"24";"89";"2020-05-08";285;4;283;176
"24";"90";"2020-05-08";194;0;123;138
"27";"0";"2020-05-08";1011;115;2764;914
"27";"09";"2020-05-08";1;0;18;0
"27";"19";"2020-05-08";1;0;24;0
"27";"29";"2020-05-08";3;1;77;0
"27";"39";"2020-05-08";6;0;141;2
"27";"49";"2020-05-08";16;2;246;5
"27";"59";"2020-05-08";69;16;362;19
"27";"69";"2020-05-08";150;35;475;77
"27";"79";"2020-05-08";235;48;567;186
"27";"89";"2020-05-08";339;12;619;413
"27";"90";"2020-05-08";190;1;231;210
"28";"0";"2020-05-08";526;59;1202;370
"28";"09";"2020-05-08";0;0;3;0
"28";"19";"2020-05-08";0;0;6;0
"28";"29";"2020-05-08";2;0;42;0
"28";"39";"2020-05-08";5;0;86;2
"28";"49";"2020-05-08";11;3;128;10
"28";"59";"2020-05-08";38;12;204;14
"28";"69";"2020-05-08";87;18;235;54
"28";"79";"2020-05-08";114;18;233;80
"28";"89";"2020-05-08";165;8;194;143
"28";"90";"2020-05-08";104;0;65;67
"32";"0";"2020-05-08";1996;223;4627;1507
"32";"09";"2020-05-08";1;1;44;0
"32";"19";"2020-05-08";4;0;27;0
"32";"29";"2020-05-08";11;2;185;1
"32";"39";"2020-05-08";34;2;349;3
"32";"49";"2020-05-08";65;18;544;10
"32";"59";"2020-05-08";169;40;786;58
"32";"69";"2020-05-08";315;87;808;201
"32";"79";"2020-05-08";447;59;826;334
"32";"89";"2020-05-08";662;14;742;595
"32";"90";"2020-05-08";282;0;297;298
"44";"0";"2020-05-08";3378;365;8828;3090
"44";"09";"2020-05-08";14;2;123;0
"44";"19";"2020-05-08";8;1;60;0
"44";"29";"2020-05-08";18;2;261;2
"44";"39";"2020-05-08";51;6;452;14
"44";"49";"2020-05-08";99;22;719;30
"44";"59";"2020-05-08";270;61;1346;78
"44";"69";"2020-05-08";584;138;1771;324
"44";"79";"2020-05-08";780;112;1798;782
"44";"89";"2020-05-08";987;15;1670;1257
"44";"90";"2020-05-08";533;2;566;592
"52";"0";"2020-05-08";580;56;1392;377
"52";"09";"2020-05-08";0;0;4;0
"52";"19";"2020-05-08";1;0;6;0
"52";"29";"2020-05-08";2;2;50;0
"52";"39";"2020-05-08";8;2;89;0
"52";"49";"2020-05-08";12;4;151;4
"52";"59";"2020-05-08";26;12;203;12
"52";"69";"2020-05-08";83;18;258;39
"52";"79";"2020-05-08";117;17;268;69
"52";"89";"2020-05-08";209;1;269;156
"52";"90";"2020-05-08";122;0;94;97
"53";"0";"2020-05-08";329;41;931;225
"53";"09";"2020-05-08";0;0;11;0
"53";"19";"2020-05-08";1;0;6;0
"53";"29";"2020-05-08";0;0;31;0
"53";"39";"2020-05-08";4;0;67;0
"53";"49";"2020-05-08";11;3;100;1
"53";"59";"2020-05-08";29;7;139;5
"53";"69";"2020-05-08";41;11;157;27
"53";"79";"2020-05-08";90;19;199;47
"53";"89";"2020-05-08";101;1;151;84
"53";"90";"2020-05-08";50;0;67;61
"75";"0";"2020-05-08";499;84;1618;348
"75";"09";"2020-05-08";3;0;11;0
"75";"19";"2020-05-08";5;1;10;0
"75";"29";"2020-05-08";4;0;58;2
"75";"39";"2020-05-08";3;1;101;2
"75";"49";"2020-05-08";8;3;146;2
"75";"59";"2020-05-08";34;15;281;12
"75";"69";"2020-05-08";76;24;329;30
"75";"79";"2020-05-08";114;31;264;78
"75";"89";"2020-05-08";152;8;277;136
"75";"90";"2020-05-08";97;1;132;86
"76";"0";"2020-05-08";440;107;2329;450
"76";"09";"2020-05-08";0;0;18;0
"76";"19";"2020-05-08";1;0;16;0
"76";"29";"2020-05-08";3;0;87;1
"76";"39";"2020-05-08";4;1;142;1
"76";"49";"2020-05-08";14;6;248;3
"76";"59";"2020-05-08";41;12;382;15
"76";"69";"2020-05-08";73;39;418;50
"76";"79";"2020-05-08";112;38;468;89
"76";"89";"2020-05-08";123;11;367;180
"76";"90";"2020-05-08";69;0;182;111
"84";"0";"2020-05-08";2128;262;5680;1469
"84";"09";"2020-05-08";2;0;38;0
"84";"19";"2020-05-08";6;2;42;0
"84";"29";"2020-05-08";14;1;204;0
"84";"39";"2020-05-08";25;0;323;4
"84";"49";"2020-05-08";48;7;477;10
"84";"59";"2020-05-08";142;33;832;43
"84";"69";"2020-05-08";304;86;974;107
"84";"79";"2020-05-08";530;107;1082;293
"84";"89";"2020-05-08";656;20;1124;617
"84";"90";"2020-05-08";384;2;509;375
"93";"0";"2020-05-08";1319;180;4223;770
"93";"09";"2020-05-08";2;0;23;0
"93";"19";"2020-05-08";3;0;43;0
"93";"29";"2020-05-08";11;2;278;1
"93";"39";"2020-05-08";22;3;356;1
"93";"49";"2020-05-08";39;10;478;4
"93";"59";"2020-05-08";90;24;741;28
"93";"69";"2020-05-08";183;44;765;59
"93";"79";"2020-05-08";308;62;663;163
"93";"89";"2020-05-08";420;29;556;326
"93";"90";"2020-05-08";236;5;298;185
"94";"0";"2020-05-08";50;6;199;52
"94";"09";"2020-05-08";0;0;6;0
"94";"19";"2020-05-08";0;0;1;0
"94";"29";"2020-05-08";0;0;14;0
"94";"39";"2020-05-08";0;0;16;0
"94";"49";"2020-05-08";1;0;22;1
"94";"59";"2020-05-08";3;1;33;1
"94";"69";"2020-05-08";9;3;30;2
"94";"79";"2020-05-08";18;2;33;13
"94";"89";"2020-05-08";11;0;32;24
"94";"90";"2020-05-08";8;0;12;11
"01";"0";"2020-05-09";14;4;72;19
"01";"09";"2020-05-09";0;0;0;0
"01";"19";"2020-05-09";0;0;2;0
"01";"29";"2020-05-09";0;0;1;0
"01";"39";"2020-05-09";1;0;3;0
"01";"49";"2020-05-09";0;0;5;0
"01";"59";"2020-05-09";1;0;18;3
"01";"69";"2020-05-09";4;2;18;3
"01";"79";"2020-05-09";3;1;12;8
"01";"89";"2020-05-09";5;1;12;4
"01";"90";"2020-05-09";0;0;0;1
"02";"0";"2020-05-09";18;5;79;14
"02";"09";"2020-05-09";0;0;0;0
"02";"19";"2020-05-09";0;0;0;0
"02";"29";"2020-05-09";0;0;3;0
"02";"39";"2020-05-09";0;0;4;0
"02";"49";"2020-05-09";1;1;12;0
"02";"59";"2020-05-09";8;3;18;1
"02";"69";"2020-05-09";4;1;19;2
"02";"79";"2020-05-09";4;0;16;4
"02";"89";"2020-05-09";1;0;6;5
"02";"90";"2020-05-09";0;0;1;2
"03";"0";"2020-05-09";6;0;38;1
"03";"09";"2020-05-09";0;0;0;0
"03";"19";"2020-05-09";1;0;2;0
"03";"29";"2020-05-09";2;0;4;0
"03";"39";"2020-05-09";1;0;7;0
"03";"49";"2020-05-09";2;0;12;0
"03";"59";"2020-05-09";0;0;2;0
"03";"69";"2020-05-09";0;0;4;0
"03";"79";"2020-05-09";0;0;3;1
"03";"89";"2020-05-09";0;0;2;0
"03";"90";"2020-05-09";0;0;0;0
"04";"0";"2020-05-09";10;5;111;0
"04";"09";"2020-05-09";0;0;1;0
"04";"19";"2020-05-09";0;0;4;0
"04";"29";"2020-05-09";0;0;18;0
"04";"39";"2020-05-09";0;0;13;0
"04";"49";"2020-05-09";3;2;11;0
"04";"59";"2020-05-09";3;1;19;0
"04";"69";"2020-05-09";2;2;22;0
"04";"79";"2020-05-09";1;0;16;0
"04";"89";"2020-05-09";1;0;7;0
"04";"90";"2020-05-09";0;0;0;0
"06";"0";"2020-05-09";56;9;123;12
"06";"09";"2020-05-09";1;1;2;0
"06";"19";"2020-05-09";3;1;4;0
"06";"29";"2020-05-09";9;0;21;0
"06";"39";"2020-05-09";2;0;16;0
"06";"49";"2020-05-09";8;1;24;3
"06";"59";"2020-05-09";14;1;22;3
"06";"69";"2020-05-09";10;4;20;2
"06";"79";"2020-05-09";3;0;6;2
"06";"89";"2020-05-09";5;0;8;2
"06";"90";"2020-05-09";0;0;0;0
"11";"0";"2020-05-09";9398;1182;20229;6451
"11";"09";"2020-05-09";42;11;222;2
"11";"19";"2020-05-09";33;13;126;3
"11";"29";"2020-05-09";118;18;667;11
"11";"39";"2020-05-09";268;44;1574;42
"11";"49";"2020-05-09";514;113;2477;118
"11";"59";"2020-05-09";1083;293;3740;446
"11";"69";"2020-05-09";1579;344;3986;933
"11";"79";"2020-05-09";1983;283;3343;1507
"11";"89";"2020-05-09";2267;37;2748;2082
"11";"90";"2020-05-09";1426;14;1145;1255
"24";"0";"2020-05-09";870;78;1433;441
"24";"09";"2020-05-09";0;0;26;0
"24";"19";"2020-05-09";0;0;15;0
"24";"29";"2020-05-09";3;1;38;1
"24";"39";"2020-05-09";10;3;71;2
"24";"49";"2020-05-09";9;4;146;3
"24";"59";"2020-05-09";48;10;196;11
"24";"69";"2020-05-09";132;23;256;33
"24";"79";"2020-05-09";180;33;269;73
"24";"89";"2020-05-09";286;4;285;178
"24";"90";"2020-05-09";195;0;125;138
"27";"0";"2020-05-09";1002;111;2783;921
"27";"09";"2020-05-09";1;0;18;0
"27";"19";"2020-05-09";1;0;24;0
"27";"29";"2020-05-09";3;0;77;0
"27";"39";"2020-05-09";6;0;141;2
"27";"49";"2020-05-09";17;2;246;5
"27";"59";"2020-05-09";67;15;364;19
"27";"69";"2020-05-09";151;34;475;78
"27";"79";"2020-05-09";231;48;571;188
"27";"89";"2020-05-09";337;11;628;416
"27";"90";"2020-05-09";188;1;235;211
"28";"0";"2020-05-09";529;58;1205;370
"28";"09";"2020-05-09";0;0;3;0
"28";"19";"2020-05-09";0;0;6;0
"28";"29";"2020-05-09";2;0;42;0
"28";"39";"2020-05-09";5;0;86;2
"28";"49";"2020-05-09";12;3;128;10
"28";"59";"2020-05-09";38;12;204;14
"28";"69";"2020-05-09";87;18;235;54
"28";"79";"2020-05-09";114;17;235;80
"28";"89";"2020-05-09";167;8;195;143
"28";"90";"2020-05-09";104;0;65;67
"32";"0";"2020-05-09";1983;223;4642;1511
"32";"09";"2020-05-09";1;1;44;0
"32";"19";"2020-05-09";5;0;27;0
"32";"29";"2020-05-09";10;2;185;1
"32";"39";"2020-05-09";32;2;351;3
"32";"49";"2020-05-09";63;18;546;10
"32";"59";"2020-05-09";164;40;790;58
"32";"69";"2020-05-09";313;86;808;202
"32";"79";"2020-05-09";445;61;828;334
"32";"89";"2020-05-09";661;13;745;597
"32";"90";"2020-05-09";282;0;299;299
"44";"0";"2020-05-09";3335;361;8884;3105
"44";"09";"2020-05-09";13;1;123;1
"44";"19";"2020-05-09";8;1;60;0
"44";"29";"2020-05-09";17;2;261;2
"44";"39";"2020-05-09";50;6;453;14
"44";"49";"2020-05-09";95;21;723;31
"44";"59";"2020-05-09";261;58;1357;80
"44";"69";"2020-05-09";579;138;1777;326
"44";"79";"2020-05-09";775;112;1810;784
"44";"89";"2020-05-09";975;17;1684;1264
"44";"90";"2020-05-09";528;1;574;592
"52";"0";"2020-05-09";568;54;1403;382
"52";"09";"2020-05-09";0;0;4;0
"52";"19";"2020-05-09";2;0;6;0
"52";"29";"2020-05-09";2;2;50;0
"52";"39";"2020-05-09";7;2;90;0
"52";"49";"2020-05-09";11;4;152;4
"52";"59";"2020-05-09";26;12;203;12
"52";"69";"2020-05-09";81;17;259;40
"52";"79";"2020-05-09";115;16;269;70
"52";"89";"2020-05-09";204;1;274;157
"52";"90";"2020-05-09";120;0;96;99
"53";"0";"2020-05-09";327;43;937;226
"53";"09";"2020-05-09";0;0;11;0
"53";"19";"2020-05-09";1;0;6;0
"53";"29";"2020-05-09";1;0;31;0
"53";"39";"2020-05-09";4;0;67;0
"53";"49";"2020-05-09";11;3;100;1
"53";"59";"2020-05-09";30;8;139;5
"53";"69";"2020-05-09";40;11;158;27
"53";"79";"2020-05-09";89;19;200;47
"53";"89";"2020-05-09";97;2;155;85
"53";"90";"2020-05-09";52;0;67;61
"75";"0";"2020-05-09";499;85;1626;351
"75";"09";"2020-05-09";3;0;11;0
"75";"19";"2020-05-09";5;1;10;0
"75";"29";"2020-05-09";4;0;58;2
"75";"39";"2020-05-09";3;1;102;2
"75";"49";"2020-05-09";7;3;147;2
"75";"59";"2020-05-09";34;15;282;12
"75";"69";"2020-05-09";76;25;331;30
"75";"79";"2020-05-09";113;31;264;80
"75";"89";"2020-05-09";154;8;280;137
"75";"90";"2020-05-09";97;1;132;86
"76";"0";"2020-05-09";438;108;2335;452
"76";"09";"2020-05-09";0;0;18;0
"76";"19";"2020-05-09";1;0;16;0
"76";"29";"2020-05-09";2;0;88;1
"76";"39";"2020-05-09";3;1;143;1
"76";"49";"2020-05-09";15;7;248;3
"76";"59";"2020-05-09";40;12;383;15
"76";"69";"2020-05-09";72;39;419;50
"76";"79";"2020-05-09";110;37;468;91
"76";"89";"2020-05-09";122;12;368;180
"76";"90";"2020-05-09";73;0;183;111
"84";"0";"2020-05-09";2122;255;5698;1473
"84";"09";"2020-05-09";2;0;38;0
"84";"19";"2020-05-09";6;2;42;0
"84";"29";"2020-05-09";15;1;204;0
"84";"39";"2020-05-09";25;0;325;4
"84";"49";"2020-05-09";49;7;478;10
"84";"59";"2020-05-09";140;32;835;43
"84";"69";"2020-05-09";302;83;977;108
"84";"79";"2020-05-09";527;106;1086;294
"84";"89";"2020-05-09";656;19;1127;617
"84";"90";"2020-05-09";384;1;511;378
"93";"0";"2020-05-09";1321;177;4232;773
"93";"09";"2020-05-09";2;0;23;0
"93";"19";"2020-05-09";3;0;43;0
"93";"29";"2020-05-09";12;2;278;1
"93";"39";"2020-05-09";21;3;357;1
"93";"49";"2020-05-09";39;10;480;4
"93";"59";"2020-05-09";94;24;740;28
"93";"69";"2020-05-09";182;43;768;60
"93";"79";"2020-05-09";309;59;664;164
"93";"89";"2020-05-09";420;30;558;326
"93";"90";"2020-05-09";234;5;299;186
"94";"0";"2020-05-09";51;6;199;52
"94";"09";"2020-05-09";0;0;6;0
"94";"19";"2020-05-09";0;0;1;0
"94";"29";"2020-05-09";0;0;14;0
"94";"39";"2020-05-09";0;0;16;0
"94";"49";"2020-05-09";1;0;22;1
"94";"59";"2020-05-09";3;1;33;1
"94";"69";"2020-05-09";9;3;30;2
"94";"79";"2020-05-09";18;2;33;13
"94";"89";"2020-05-09";12;0;32;24
"94";"90";"2020-05-09";8;0;12;11
"01";"0";"2020-05-10";14;4;72;19
"01";"09";"2020-05-10";0;0;0;0
"01";"19";"2020-05-10";0;0;2;0
"01";"29";"2020-05-10";0;0;1;0
"01";"39";"2020-05-10";1;0;3;0
"01";"49";"2020-05-10";0;0;5;0
"01";"59";"2020-05-10";1;0;18;3
"01";"69";"2020-05-10";4;2;18;3
"01";"79";"2020-05-10";3;1;12;8
"01";"89";"2020-05-10";5;1;12;4
"01";"90";"2020-05-10";0;0;0;1
"02";"0";"2020-05-10";19;5;79;14
"02";"09";"2020-05-10";0;0;0;0
"02";"19";"2020-05-10";0;0;0;0
"02";"29";"2020-05-10";0;0;3;0
"02";"39";"2020-05-10";0;0;4;0
"02";"49";"2020-05-10";1;1;12;0
"02";"59";"2020-05-10";8;3;18;1
"02";"69";"2020-05-10";5;1;19;2
"02";"79";"2020-05-10";4;0;16;4
"02";"89";"2020-05-10";1;0;6;5
"02";"90";"2020-05-10";0;0;1;2
"03";"0";"2020-05-10";6;0;38;1
"03";"09";"2020-05-10";0;0;0;0
"03";"19";"2020-05-10";1;0;2;0
"03";"29";"2020-05-10";2;0;4;0
"03";"39";"2020-05-10";1;0;7;0
"03";"49";"2020-05-10";2;0;12;0
"03";"59";"2020-05-10";0;0;2;0
"03";"69";"2020-05-10";0;0;4;0
"03";"79";"2020-05-10";0;0;3;1
"03";"89";"2020-05-10";0;0;2;0
"03";"90";"2020-05-10";0;0;0;0
"04";"0";"2020-05-10";13;4;112;0
"04";"09";"2020-05-10";0;0;1;0
"04";"19";"2020-05-10";1;0;4;0
"04";"29";"2020-05-10";1;0;18;0
"04";"39";"2020-05-10";0;0;13;0
"04";"49";"2020-05-10";2;1;11;0
"04";"59";"2020-05-10";3;0;20;0
"04";"69";"2020-05-10";3;2;22;0
"04";"79";"2020-05-10";1;0;16;0
"04";"89";"2020-05-10";2;1;7;0
"04";"90";"2020-05-10";0;0;0;0
"06";"0";"2020-05-10";59;11;123;12
"06";"09";"2020-05-10";1;1;2;0
"06";"19";"2020-05-10";2;1;4;0
